PhraseID	Polarity
1_cell_neg_157	0
1_cell_neg_158	0
1_cell_neg_159	-1
1_cell_neg_160	0
1_cell_neg_161	1
1_cell_neg_162	1
1_cell_neg_163	0
1_cell_neg_164	-1
1_cell_neg_165	1
1_cell_neg_166	-1
1_cell_neg_167	0
1_cell_neg_168	0
1_cell_neg_169	-1
1_cell_neg_170	-1
1_cell_neg_171	-1
1_cell_neg_172	-1
1_cell_neg_173	-1
1_cell_neg_174	-1
1_cell_neg_175	-1
1_cell_neg_176	0
1_cell_neg_177	0
1_cell_neg_178	1
1_cell_neg_179	0
1_cell_neg_180	1
1_cell_neg_181	0
1_cell_neg_182	1
1_cell_neg_183	1
1_cell_neg_184	0
1_cell_neg_185	0
1_cell_neg_186	1
1_cell_neg_187	0
1_cell_neg_188	1
1_cell_neg_189	0
1_cell_neg_190	-1
1_cell_neg_191	1
1_cell_neg_192	1
1_cell_neg_193	1
1_cell_neg_194	1
1_cell_neg_195	0
1_cell_neg_196	0
1_cell_neg_197	0
1_cell_neg_198	1
1_cell_neg_199	1
1_cell_neg_200	0
1_cell_neg_201	1
1_cell_neg_202	1
1_cell_neg_203	0
1_cell_neg_204	1
1_cell_neg_205	0
1_cell_neg_206	-1
1_cell_neg_207	1
1_cell_neg_208	1
1_cell_neg_209	1
1_cell_neg_210	0
1_cell_neg_211	1
1_cell_neg_212	1
1_cell_neg_213	0
1_cell_neg_214	0
1_cell_neg_215	-1
1_cell_neg_216	-1
1_cell_neg_217	0
1_cell_neg_218	1
1_cell_neg_219	1
1_cell_neg_220	1
1_cell_neg_221	0
1_cell_neg_222	1
1_cell_neg_223	1
1_cell_neg_224	-1
1_cell_neg_225	1
1_cell_neg_226	1
1_cell_neg_227	1
1_cell_neg_228	0
1_cell_neg_229	-1
1_cell_neg_230	-1
1_cell_neg_231	0
1_cell_neg_232	1
1_cell_neg_233	1
1_cell_neg_234	1
1_cell_neg_235	1
1_cell_neg_236	-1
1_cell_neg_237	-1
1_cell_neg_238	-1
1_cell_neg_239	0
1_cell_neg_240	0
1_cell_neg_241	0
1_cell_neg_242	1
1_cell_neg_243	1
1_cell_neg_244	-1
1_cell_neg_245	-1
1_cell_neg_246	0
1_cell_neg_247	0
1_cell_neg_248	1
1_cell_neg_249	1
1_cell_neg_250	1
1_cell_neg_251	0
1_cell_neg_252	0
1_cell_neg_253	0
1_cell_neg_254	0
1_cell_neg_255	1
13_cell_pos_1	-1
13_cell_pos_2	-1
13_cell_pos_3	-1
13_cell_pos_4	0
13_cell_pos_5	-1
13_cell_pos_6	0
13_cell_pos_7	-1
13_cell_pos_8	-1
13_cell_pos_9	0
13_cell_pos_10	1
13_cell_pos_11	0
13_cell_pos_12	0
13_cell_pos_13	1
13_cell_pos_14	1
13_cell_pos_15	0
13_cell_pos_16	0
13_cell_pos_17	1
13_cell_pos_18	0
13_cell_pos_19	0
13_cell_pos_20	1
13_cell_pos_21	1
13_cell_pos_22	1
13_cell_pos_23	0
13_cell_pos_24	0
13_cell_pos_25	0
13_cell_pos_26	0
13_cell_pos_27	0
13_cell_pos_28	1
13_cell_pos_29	0
13_cell_pos_30	0
13_cell_pos_31	1
13_cell_pos_32	0
13_cell_pos_33	1
13_cell_pos_34	1
13_cell_pos_35	1
13_cell_pos_36	1
13_cell_pos_37	1
13_cell_pos_38	0
13_cell_pos_39	1
13_cell_pos_40	0
13_cell_pos_41	0
13_cell_pos_42	-1
13_cell_pos_43	0
13_cell_pos_44	0
13_cell_pos_45	0
13_cell_pos_46	1
13_cell_pos_47	1
13_cell_pos_48	1
13_cell_pos_49	-1
13_cell_pos_50	1
13_cell_pos_51	0
13_cell_pos_52	1
13_cell_pos_53	1
13_cell_pos_54	1
13_cell_pos_55	1
13_cell_pos_56	1
13_cell_pos_57	-1
13_cell_pos_58	1
13_cell_pos_59	1
13_cell_pos_60	1
13_cell_pos_61	1
13_cell_pos_62	-1
13_cell_pos_63	-1
13_cell_pos_64	-1
13_cell_pos_65	1
13_cell_pos_66	-1
13_cell_pos_67	0
13_cell_pos_68	0
13_cell_pos_69	0
13_cell_pos_70	0
13_cell_pos_71	1
13_cell_pos_72	0
13_cell_pos_73	1
13_cell_pos_74	1
13_cell_pos_75	1
13_cell_pos_76	1
13_cell_pos_77	0
13_cell_pos_78	-1
13_cell_pos_79	1
13_cell_pos_80	0
13_cell_pos_81	1
13_cell_pos_82	-1
13_cell_pos_83	-1
13_cell_pos_84	-1
13_cell_pos_85	0
13_cell_pos_86	1
13_cell_pos_87	1
13_cell_pos_88	0
13_cell_pos_89	1
13_cell_pos_90	-1
13_cell_pos_91	1
13_cell_pos_92	1
12_kitchen_pos_1	1
12_kitchen_pos_2	0
12_kitchen_pos_3	1
12_kitchen_pos_4	1
12_kitchen_pos_5	0
12_kitchen_pos_6	0
12_kitchen_pos_7	1
12_kitchen_pos_8	-1
12_kitchen_pos_9	0
12_kitchen_pos_10	1
12_kitchen_pos_11	1
12_kitchen_pos_12	1
12_kitchen_pos_13	0
12_kitchen_pos_14	-1
12_kitchen_pos_15	0
12_kitchen_pos_16	1
12_kitchen_pos_17	1
12_kitchen_pos_18	-1
12_kitchen_pos_19	0
12_kitchen_pos_20	-1
12_kitchen_pos_21	1
12_kitchen_pos_22	1
12_kitchen_pos_23	-1
12_kitchen_pos_24	-1
12_kitchen_pos_25	-1
12_kitchen_pos_26	0
12_kitchen_pos_27	0
12_kitchen_pos_28	-1
12_kitchen_pos_29	1
12_kitchen_pos_30	1
12_kitchen_pos_31	1
12_kitchen_pos_32	1
12_kitchen_pos_33	0
12_kitchen_pos_34	1
12_kitchen_pos_35	-1
12_kitchen_pos_36	1
12_kitchen_pos_37	0
12_kitchen_pos_38	1
12_kitchen_pos_39	-1
12_kitchen_pos_40	-1
12_kitchen_pos_41	0
12_kitchen_pos_42	0
12_kitchen_pos_43	-1
12_kitchen_pos_44	0
12_kitchen_pos_45	1
12_kitchen_pos_46	0
12_kitchen_pos_47	0
12_kitchen_pos_48	1
12_kitchen_pos_49	0
12_kitchen_pos_50	-1
12_kitchen_pos_51	0
12_kitchen_pos_52	0
12_kitchen_pos_53	1
12_kitchen_pos_54	0
12_kitchen_pos_55	-1
12_kitchen_pos_56	0
12_kitchen_pos_57	0
12_kitchen_pos_58	0
12_kitchen_pos_59	0
12_kitchen_pos_60	0
12_kitchen_pos_61	1
17_kitchen_neg_1	0
17_kitchen_neg_2	0
17_kitchen_neg_3	-1
17_kitchen_neg_4	0
17_kitchen_neg_5	0
17_kitchen_neg_6	1
17_kitchen_neg_7	0
17_kitchen_neg_8	0
17_kitchen_neg_9	0
17_kitchen_neg_10	0
17_kitchen_neg_11	1
17_kitchen_neg_12	1
17_kitchen_neg_13	0
17_kitchen_neg_14	-1
17_kitchen_neg_15	1
17_kitchen_neg_16	1
17_kitchen_neg_17	1
17_kitchen_neg_18	1
17_kitchen_neg_19	-1
17_kitchen_neg_20	1
17_kitchen_neg_21	1
17_kitchen_neg_22	1
17_kitchen_neg_23	0
17_kitchen_neg_24	1
17_kitchen_neg_25	1
17_kitchen_neg_26	1
17_kitchen_neg_27	0
17_kitchen_neg_28	1
17_kitchen_neg_29	-1
17_kitchen_neg_30	0
17_kitchen_neg_31	0
17_kitchen_neg_32	-1
17_kitchen_neg_33	1
17_kitchen_neg_34	1
17_kitchen_neg_35	1
17_kitchen_neg_36	0
17_kitchen_neg_37	1
17_kitchen_neg_38	1
17_kitchen_neg_39	1
17_kitchen_neg_40	1
17_kitchen_neg_41	-1
17_kitchen_neg_42	1
17_kitchen_neg_43	1
17_kitchen_neg_44	0
17_kitchen_neg_45	1
17_kitchen_neg_46	-1
17_gourmet_pos_1	0
17_gourmet_pos_2	1
17_gourmet_pos_3	1
17_gourmet_pos_4	-1
17_gourmet_pos_5	0
17_gourmet_pos_6	-1
17_gourmet_pos_7	1
17_gourmet_pos_8	-1
17_gourmet_pos_9	1
17_gourmet_pos_10	1
17_gourmet_pos_11	0
17_gourmet_pos_12	1
17_gourmet_pos_13	1
17_gourmet_pos_14	1
17_gourmet_pos_15	1
17_gourmet_pos_16	1
17_gourmet_pos_17	1
17_gourmet_pos_18	1
17_gourmet_pos_19	1
17_gourmet_pos_20	0
17_gourmet_pos_21	0
17_gourmet_pos_22	-1
17_gourmet_pos_23	0
17_gourmet_pos_24	0
17_gourmet_pos_25	1
17_gourmet_pos_26	1
17_gourmet_pos_27	1
17_gourmet_pos_28	0
17_gourmet_pos_29	0
17_gourmet_pos_30	-1
17_gourmet_pos_31	0
17_gourmet_pos_32	-1
17_gourmet_pos_33	1
17_gourmet_pos_34	-1
17_gourmet_pos_35	1
17_gourmet_pos_36	-1
17_gourmet_pos_37	-1
17_gourmet_pos_38	1
17_gourmet_pos_39	1
17_gourmet_pos_40	1
17_gourmet_pos_41	0
17_gourmet_pos_42	-1
17_gourmet_pos_43	1
17_gourmet_pos_44	0
12_gourmet_neg_1	0
12_gourmet_neg_2	0
12_gourmet_neg_3	1
12_gourmet_neg_4	-1
12_gourmet_neg_5	1
12_gourmet_neg_6	0
12_gourmet_neg_7	-1
12_gourmet_neg_8	1
12_gourmet_neg_9	1
12_gourmet_neg_10	0
12_gourmet_neg_11	0
12_gourmet_neg_12	1
12_gourmet_neg_13	1
12_gourmet_neg_14	1
12_gourmet_neg_15	0
12_gourmet_neg_16	1
12_gourmet_neg_17	0
12_gourmet_neg_18	1
12_gourmet_neg_19	0
12_gourmet_neg_20	1
12_gourmet_neg_21	1
12_cell_neg_1	-1
12_cell_neg_2	0
12_cell_neg_3	1
12_cell_neg_4	1
12_cell_neg_5	1
12_cell_neg_6	0
12_cell_neg_7	-1
12_cell_neg_8	-1
12_cell_neg_9	1
12_cell_neg_10	1
12_cell_neg_11	1
12_cell_neg_12	-1
12_cell_neg_13	1
12_cell_neg_14	-1
12_cell_neg_15	1
12_cell_neg_16	0
12_cell_neg_17	0
12_cell_neg_18	0
12_cell_neg_19	1
12_cell_neg_20	0
12_cell_neg_21	-1
12_cell_neg_22	1
12_cell_neg_23	-1
12_cell_neg_24	0
12_cell_neg_25	-1
12_cell_neg_26	0
12_cell_neg_27	1
12_cell_neg_28	1
12_cell_neg_29	1
12_cell_neg_30	-1
12_cell_neg_31	-1
12_cell_neg_32	1
12_cell_neg_33	1
12_cell_neg_34	-1
12_cell_neg_35	0
12_cell_neg_36	0
12_cell_neg_37	-1
12_cell_neg_38	-1
12_cell_neg_39	-1
17_cell_pos_1	1
17_cell_pos_2	0
17_cell_pos_3	0
17_cell_pos_4	1
17_cell_pos_5	0
17_cell_pos_6	0
17_cell_pos_7	1
17_cell_pos_8	-1
17_cell_pos_9	0
17_cell_pos_10	0
17_cell_pos_11	-1
17_cell_pos_12	0
17_cell_pos_13	0
17_cell_pos_14	0
17_cell_pos_15	-1
17_cell_pos_16	0
17_cell_pos_17	0
17_cell_pos_18	0
17_cell_pos_19	0
17_cell_pos_20	1
17_cell_pos_21	0
17_cell_pos_22	1
17_cell_pos_23	1
17_cell_pos_24	0
17_cell_pos_25	-1
17_cell_pos_26	0
17_cell_pos_27	1
17_cell_pos_28	0
17_cell_pos_29	0
17_cell_pos_30	0
17_cell_pos_31	1
17_cell_pos_32	0
17_cell_pos_33	1
17_cell_pos_34	1
17_cell_pos_35	0
17_cell_pos_36	0
17_cell_pos_37	-1
17_cell_pos_38	1
17_cell_pos_39	0
17_cell_pos_40	1
17_cell_pos_41	0
17_cell_pos_42	1
17_cell_pos_43	1
17_cell_pos_44	0
17_cell_pos_45	0
17_cell_pos_46	0
17_cell_pos_47	0
17_cell_pos_48	1
17_cell_pos_49	1
17_cell_pos_50	0
17_cell_pos_51	1
17_cell_pos_52	-1
17_cell_pos_53	0
17_cell_pos_54	-1
17_cell_pos_55	1
17_cell_pos_56	0
17_cell_pos_57	1
17_cell_pos_58	1
17_cell_pos_59	0
17_cell_pos_60	1
17_cell_pos_61	-1
17_cell_pos_62	0
17_cell_pos_63	1
17_cell_pos_64	1
17_cell_pos_65	1
17_cell_pos_66	1
17_cell_pos_67	1
17_cell_pos_68	1
17_cell_pos_69	0
17_cell_pos_70	0
17_cell_pos_71	0
17_cell_pos_72	0
17_cell_pos_73	1
17_cell_pos_74	1
2_kitchen_pos_1	0
2_kitchen_pos_2	0
2_kitchen_pos_3	-1
2_kitchen_pos_4	1
2_kitchen_pos_5	0
2_kitchen_pos_6	-1
2_kitchen_pos_7	1
2_kitchen_pos_8	1
2_kitchen_pos_9	1
2_kitchen_pos_10	0
2_kitchen_pos_11	1
2_kitchen_pos_12	0
2_kitchen_pos_13	0
2_kitchen_pos_14	0
2_kitchen_pos_15	1
2_kitchen_pos_16	0
2_kitchen_pos_17	0
2_kitchen_pos_18	1
2_kitchen_pos_19	-1
2_kitchen_pos_20	-1
2_kitchen_pos_21	0
2_kitchen_pos_22	-1
2_kitchen_pos_23	1
2_kitchen_pos_24	0
2_kitchen_pos_25	1
2_kitchen_pos_26	0
2_kitchen_pos_27	0
2_kitchen_pos_28	1
2_kitchen_pos_29	-1
2_kitchen_pos_30	-1
2_kitchen_pos_31	1
2_kitchen_pos_32	1
2_kitchen_pos_33	1
2_kitchen_pos_34	0
2_kitchen_pos_35	-1
2_kitchen_pos_36	-1
2_kitchen_pos_37	-1
2_kitchen_pos_38	-1
2_kitchen_pos_39	-1
2_kitchen_pos_40	-1
2_kitchen_pos_41	-1
2_kitchen_pos_42	-1
2_kitchen_pos_43	1
2_kitchen_pos_44	1
2_kitchen_pos_45	-1
2_kitchen_pos_46	1
2_kitchen_pos_47	1
2_kitchen_pos_48	1
2_kitchen_pos_49	1
2_kitchen_pos_50	1
2_kitchen_pos_51	1
2_kitchen_pos_52	0
2_kitchen_pos_53	0
2_kitchen_pos_54	-1
2_kitchen_pos_55	0
2_kitchen_pos_56	-1
2_kitchen_pos_57	1
2_kitchen_pos_58	1
2_kitchen_pos_59	0
2_kitchen_pos_60	0
2_kitchen_pos_61	1
2_kitchen_pos_62	1
2_kitchen_pos_63	-1
2_kitchen_pos_64	1
2_kitchen_pos_65	0
2_kitchen_pos_66	1
2_kitchen_pos_67	0
2_kitchen_pos_68	0
2_kitchen_pos_69	0
2_kitchen_pos_70	1
2_kitchen_pos_71	-1
2_kitchen_pos_72	0
2_kitchen_pos_73	1
2_kitchen_pos_74	-1
2_kitchen_pos_75	1
2_kitchen_pos_76	1
2_kitchen_pos_77	0
2_kitchen_pos_78	1
2_kitchen_pos_79	0
2_kitchen_pos_80	0
2_kitchen_pos_81	0
2_kitchen_pos_82	-1
2_kitchen_pos_83	1
2_kitchen_pos_84	1
2_kitchen_pos_85	1
2_kitchen_pos_86	0
2_kitchen_pos_87	-1
2_kitchen_pos_88	0
2_kitchen_pos_89	0
2_kitchen_pos_90	1
2_kitchen_pos_91	1
2_kitchen_pos_92	0
2_kitchen_pos_93	0
2_kitchen_pos_94	-1
2_kitchen_pos_95	0
2_kitchen_pos_96	-1
2_kitchen_pos_97	0
2_kitchen_pos_98	1
2_kitchen_pos_99	1
2_kitchen_pos_100	0
2_kitchen_pos_101	1
2_kitchen_pos_102	0
2_kitchen_pos_103	1
2_kitchen_pos_104	0
2_kitchen_pos_105	1
2_kitchen_pos_106	-1
2_kitchen_pos_107	1
2_kitchen_pos_108	1
2_kitchen_pos_109	1
2_kitchen_pos_110	1
2_kitchen_pos_111	0
2_kitchen_pos_112	0
2_kitchen_pos_113	0
2_kitchen_pos_114	0
2_kitchen_pos_115	0
2_kitchen_pos_116	1
2_kitchen_pos_117	1
2_kitchen_pos_118	1
2_kitchen_pos_119	1
2_kitchen_pos_120	0
2_kitchen_pos_121	0
2_kitchen_pos_122	-1
2_kitchen_pos_123	0
2_kitchen_pos_124	1
2_kitchen_pos_125	0
2_kitchen_pos_126	1
3_kitchen_neg_1	1
3_kitchen_neg_2	1
3_kitchen_neg_3	1
3_kitchen_neg_4	1
3_kitchen_neg_5	1
3_kitchen_neg_6	1
3_kitchen_neg_7	0
3_kitchen_neg_8	1
3_kitchen_neg_9	0
3_kitchen_neg_10	0
3_kitchen_neg_11	-1
3_kitchen_neg_12	0
3_kitchen_neg_13	0
3_kitchen_neg_14	-1
3_kitchen_neg_15	-1
3_kitchen_neg_16	1
3_kitchen_neg_17	0
3_kitchen_neg_18	1
3_kitchen_neg_19	0
3_kitchen_neg_20	1
3_kitchen_neg_21	1
3_kitchen_neg_22	1
3_kitchen_neg_23	-1
3_kitchen_neg_24	1
3_kitchen_neg_25	0
3_kitchen_neg_26	0
3_kitchen_neg_27	-1
3_kitchen_neg_28	-1
3_kitchen_neg_29	0
3_kitchen_neg_30	-1
3_kitchen_neg_31	0
3_kitchen_neg_32	0
3_kitchen_neg_33	1
3_kitchen_neg_34	0
3_kitchen_neg_35	-1
3_kitchen_neg_36	0
3_kitchen_neg_37	0
3_kitchen_neg_38	0
3_kitchen_neg_39	-1
3_kitchen_neg_40	1
3_kitchen_neg_41	1
3_kitchen_neg_42	0
3_kitchen_neg_43	-1
3_kitchen_neg_44	-1
3_kitchen_neg_45	1
3_kitchen_neg_46	-1
3_kitchen_neg_47	-1
3_kitchen_neg_48	1
3_kitchen_neg_49	1
3_kitchen_neg_50	1
3_kitchen_neg_51	1
3_kitchen_neg_52	1
3_kitchen_neg_53	-1
3_kitchen_neg_54	1
3_kitchen_neg_55	1
3_kitchen_neg_56	0
3_kitchen_neg_57	0
3_kitchen_neg_58	1
3_kitchen_neg_59	-1
3_kitchen_neg_60	1
3_kitchen_neg_61	0
3_kitchen_neg_62	1
3_kitchen_neg_63	1
3_kitchen_neg_64	0
3_kitchen_neg_65	1
3_kitchen_neg_66	-1
3_kitchen_neg_67	0
3_kitchen_neg_68	0
3_kitchen_neg_69	1
3_kitchen_neg_70	1
3_kitchen_neg_71	0
3_kitchen_neg_72	-1
3_kitchen_neg_73	0
3_kitchen_neg_74	1
3_kitchen_neg_75	1
3_kitchen_neg_76	-1
3_kitchen_neg_77	1
3_kitchen_neg_78	-1
3_kitchen_neg_79	1
3_kitchen_neg_80	-1
3_kitchen_neg_81	1
3_kitchen_neg_82	0
3_kitchen_neg_83	1
3_kitchen_neg_84	0
16_gourmet_pos_1	0
16_gourmet_pos_2	1
16_gourmet_pos_3	1
16_gourmet_pos_4	-1
16_gourmet_pos_5	0
16_gourmet_pos_6	-1
16_gourmet_pos_7	1
16_gourmet_pos_8	-1
16_gourmet_pos_9	1
16_gourmet_pos_10	1
16_gourmet_pos_11	0
16_gourmet_pos_12	1
16_gourmet_pos_13	1
16_gourmet_pos_14	1
16_gourmet_pos_15	1
16_gourmet_pos_16	1
16_gourmet_pos_17	1
16_gourmet_pos_18	1
16_gourmet_pos_19	1
16_gourmet_pos_20	0
16_gourmet_pos_21	0
16_gourmet_pos_22	-1
16_gourmet_pos_23	0
16_gourmet_pos_24	0
16_gourmet_pos_25	1
16_gourmet_pos_26	1
16_gourmet_pos_27	1
16_gourmet_pos_28	0
16_gourmet_pos_29	0
16_gourmet_pos_30	-1
16_gourmet_pos_31	0
16_gourmet_pos_32	-1
16_gourmet_pos_33	1
16_gourmet_pos_34	-1
16_gourmet_pos_35	1
16_gourmet_pos_36	-1
16_gourmet_pos_37	-1
16_gourmet_pos_38	1
16_gourmet_pos_39	1
16_gourmet_pos_40	1
16_gourmet_pos_41	0
16_gourmet_pos_42	-1
16_gourmet_pos_43	1
16_gourmet_pos_44	0
5_gourmet_neg_1	0
5_gourmet_neg_2	-1
5_gourmet_neg_3	1
5_gourmet_neg_4	1
5_gourmet_neg_5	1
5_gourmet_neg_6	1
5_gourmet_neg_7	0
5_gourmet_neg_8	-1
5_gourmet_neg_9	-1
5_gourmet_neg_10	1
5_gourmet_neg_11	1
5_gourmet_neg_12	0
5_gourmet_neg_13	1
5_gourmet_neg_14	1
5_gourmet_neg_15	1
5_gourmet_neg_16	0
5_gourmet_neg_17	1
5_gourmet_neg_18	-1
5_gourmet_neg_19	1
5_gourmet_neg_20	0
5_gourmet_neg_21	1
5_gourmet_neg_22	-1
5_gourmet_neg_23	0
5_gourmet_neg_24	1
5_gourmet_neg_25	1
5_gourmet_neg_26	0
5_gourmet_neg_27	0
5_gourmet_neg_28	0
5_gourmet_neg_29	-1
5_gourmet_neg_30	-1
5_gourmet_neg_31	-1
5_gourmet_neg_32	0
5_gourmet_neg_33	1
5_gourmet_neg_34	-1
5_gourmet_neg_35	-1
5_gourmet_neg_36	1
5_gourmet_neg_37	0
5_gourmet_neg_38	0
5_gourmet_neg_39	1
5_gourmet_neg_40	0
5_gourmet_neg_41	1
5_gourmet_neg_42	0
5_gourmet_neg_43	1
