PhraseIDs	Contrast
1_cell_neg_150	False
1_cell_neg_151	False
1_cell_neg_152	False
1_cell_neg_153	False
1_cell_neg_154	False
1_cell_neg_155	False
1_cell_neg_156	False
1_cell_neg_157	False
1_cell_neg_158	False
1_cell_neg_159	False
1_cell_neg_160	False
1_cell_neg_161	False
1_cell_neg_162	True
1_cell_neg_163	False
1_cell_neg_164	False
1_cell_neg_165	False
1_cell_neg_166	False
1_cell_neg_167	False
1_cell_neg_168	False
1_cell_neg_169	False
1_cell_neg_170	False
1_cell_neg_171	False
1_cell_neg_172	False
1_cell_neg_173	False
1_cell_neg_174	False
1_cell_neg_175	False
1_cell_neg_176	False
1_cell_neg_177	False
1_cell_neg_178	False
1_cell_neg_179	False
1_cell_neg_180	False
1_cell_neg_181	True
1_cell_neg_182	False
1_cell_neg_183	False
1_cell_neg_184	False
1_cell_neg_185	False
1_cell_neg_186	False
1_cell_neg_187	False
1_cell_neg_188	False
1_cell_neg_189	False
1_cell_neg_190	False
1_cell_neg_191	True
1_cell_neg_192	False
1_cell_neg_193	False
1_cell_neg_194	False
1_cell_neg_195	False
1_cell_neg_196	False
1_cell_neg_197	False
1_cell_neg_198	False
1_cell_neg_199	False
1_cell_neg_200	False
1_cell_neg_201	False
1_cell_neg_202	False
1_cell_neg_203	False
1_cell_neg_204	False
1_cell_neg_205	False
1_cell_neg_206	False
1_cell_neg_207	False
1_cell_neg_208	False
1_cell_neg_209	False
1_cell_neg_210	False
1_cell_neg_211	False
1_cell_neg_212	False
1_cell_neg_213	False
1_cell_neg_214	False
1_cell_neg_215	False
1_cell_neg_216	False
1_cell_neg_217	False
1_cell_neg_218	False
1_cell_neg_219	False
1_cell_neg_220	False
1_cell_neg_221	False
1_cell_neg_222	False
1_cell_neg_223	False
1_cell_neg_224	False
1_cell_neg_225	False
1_cell_neg_226	False
1_cell_neg_227	False
1_cell_neg_228	False
1_cell_neg_229	False
1_cell_neg_230	False
1_cell_neg_231	False
1_cell_neg_232	False
1_cell_neg_233	False
1_cell_neg_234	False
1_cell_neg_235	False
1_cell_neg_236	False
1_cell_neg_237	False
1_cell_neg_238	False
1_cell_neg_239	False
1_cell_neg_240	False
1_cell_neg_241	False
1_cell_neg_242	False
1_cell_neg_243	False
1_cell_neg_244	False
1_cell_neg_245	False
1_cell_neg_246	False
1_cell_neg_247	False
1_cell_neg_248	False
1_cell_neg_249	False
1_cell_neg_250	False
1_cell_neg_251	False
1_cell_neg_252	False
1_cell_neg_253	False
1_cell_neg_254	False
1_cell_neg_255	False
13_cell_pos_1	True
13_cell_pos_2	False
13_cell_pos_3	False
13_cell_pos_4	False
13_cell_pos_5	False
13_cell_pos_6	False
13_cell_pos_7	True
13_cell_pos_8	False
13_cell_pos_9	False
13_cell_pos_10	False
13_cell_pos_11	False
13_cell_pos_12	False
13_cell_pos_13	False
13_cell_pos_14	False
13_cell_pos_15	False
13_cell_pos_16	False
13_cell_pos_17	False
13_cell_pos_18	False
13_cell_pos_19	False
13_cell_pos_20	False
13_cell_pos_21	False
13_cell_pos_22	False
13_cell_pos_23	False
13_cell_pos_24	False
13_cell_pos_25	False
13_cell_pos_26	False
13_cell_pos_27	False
13_cell_pos_28	False
13_cell_pos_29	False
13_cell_pos_30	False
13_cell_pos_31	False
13_cell_pos_32	False
13_cell_pos_33	False
13_cell_pos_34	False
13_cell_pos_35	False
13_cell_pos_36	False
13_cell_pos_37	False
13_cell_pos_38	False
13_cell_pos_39	False
13_cell_pos_40	False
13_cell_pos_41	True
13_cell_pos_42	False
13_cell_pos_43	False
13_cell_pos_44	False
13_cell_pos_45	False
13_cell_pos_46	False
13_cell_pos_47	True
13_cell_pos_48	True
13_cell_pos_49	False
13_cell_pos_50	False
13_cell_pos_51	False
13_cell_pos_52	False
13_cell_pos_53	False
13_cell_pos_54	False
13_cell_pos_55	False
13_cell_pos_56	False
13_cell_pos_57	False
13_cell_pos_58	False
13_cell_pos_59	False
13_cell_pos_60	False
13_cell_pos_61	False
13_cell_pos_62	False
13_cell_pos_63	False
13_cell_pos_64	False
13_cell_pos_65	False
13_cell_pos_66	False
13_cell_pos_67	False
13_cell_pos_68	False
13_cell_pos_69	False
13_cell_pos_70	False
13_cell_pos_71	False
13_cell_pos_72	False
13_cell_pos_73	False
13_cell_pos_74	False
13_cell_pos_75	False
13_cell_pos_76	False
13_cell_pos_77	False
13_cell_pos_78	False
13_cell_pos_79	False
13_cell_pos_80	True
13_cell_pos_81	False
13_cell_pos_82	True
13_cell_pos_83	False
13_cell_pos_84	False
13_cell_pos_85	False
13_cell_pos_86	False
13_cell_pos_87	False
13_cell_pos_88	False
13_cell_pos_89	False
13_cell_pos_90	False
13_cell_pos_91	False
13_cell_pos_92	False
12_kitchen_pos_1	False
12_kitchen_pos_2	False
12_kitchen_pos_3	False
12_kitchen_pos_4	False
12_kitchen_pos_5	False
12_kitchen_pos_6	False
12_kitchen_pos_7	False
12_kitchen_pos_8	False
12_kitchen_pos_9	False
12_kitchen_pos_10	False
12_kitchen_pos_11	False
12_kitchen_pos_12	False
12_kitchen_pos_13	False
12_kitchen_pos_14	False
12_kitchen_pos_15	False
12_kitchen_pos_16	False
12_kitchen_pos_17	False
12_kitchen_pos_18	False
12_kitchen_pos_19	False
12_kitchen_pos_20	False
12_kitchen_pos_21	False
12_kitchen_pos_22	False
12_kitchen_pos_23	False
12_kitchen_pos_24	False
12_kitchen_pos_25	False
12_kitchen_pos_26	False
12_kitchen_pos_27	False
12_kitchen_pos_28	False
12_kitchen_pos_29	False
12_kitchen_pos_30	False
12_kitchen_pos_31	False
12_kitchen_pos_32	False
12_kitchen_pos_33	False
12_kitchen_pos_34	False
12_kitchen_pos_35	False
12_kitchen_pos_36	False
12_kitchen_pos_37	False
12_kitchen_pos_38	False
12_kitchen_pos_39	False
12_kitchen_pos_40	False
12_kitchen_pos_41	False
12_kitchen_pos_42	False
12_kitchen_pos_43	False
12_kitchen_pos_44	False
12_kitchen_pos_45	False
12_kitchen_pos_46	False
12_kitchen_pos_47	False
12_kitchen_pos_48	False
12_kitchen_pos_49	False
12_kitchen_pos_50	False
12_kitchen_pos_51	False
12_kitchen_pos_52	False
12_kitchen_pos_53	False
12_kitchen_pos_54	False
12_kitchen_pos_55	False
12_kitchen_pos_56	False
12_kitchen_pos_57	False
12_kitchen_pos_58	False
12_kitchen_pos_59	False
12_kitchen_pos_60	False
12_kitchen_pos_61	False
17_kitchen_neg_1	False
17_kitchen_neg_2	False
17_kitchen_neg_3	False
17_kitchen_neg_4	False
17_kitchen_neg_5	False
17_kitchen_neg_6	False
17_kitchen_neg_7	False
17_kitchen_neg_8	False
17_kitchen_neg_9	False
17_kitchen_neg_10	False
17_kitchen_neg_11	False
17_kitchen_neg_12	False
17_kitchen_neg_13	False
17_kitchen_neg_14	False
17_kitchen_neg_15	False
17_kitchen_neg_16	False
17_kitchen_neg_17	False
17_kitchen_neg_18	False
17_kitchen_neg_19	False
17_kitchen_neg_20	False
17_kitchen_neg_21	False
17_kitchen_neg_22	False
17_kitchen_neg_23	False
17_kitchen_neg_24	False
17_kitchen_neg_25	False
17_kitchen_neg_26	False
17_kitchen_neg_27	False
17_kitchen_neg_28	False
17_kitchen_neg_29	False
17_kitchen_neg_30	False
17_kitchen_neg_31	False
17_kitchen_neg_32	False
17_kitchen_neg_33	False
17_kitchen_neg_34	False
17_kitchen_neg_35	False
17_kitchen_neg_36	False
17_kitchen_neg_37	False
17_kitchen_neg_38	False
17_kitchen_neg_39	False
17_kitchen_neg_40	False
17_kitchen_neg_41	False
17_kitchen_neg_42	False
17_kitchen_neg_43	False
17_kitchen_neg_44	False
17_kitchen_neg_45	False
17_kitchen_neg_46	False
17_gourmet_pos_1	False
17_gourmet_pos_2	False
17_gourmet_pos_3	False
17_gourmet_pos_4	False
17_gourmet_pos_5	False
17_gourmet_pos_6	False
17_gourmet_pos_7	False
17_gourmet_pos_8	False
17_gourmet_pos_9	False
17_gourmet_pos_10	False
17_gourmet_pos_11	False
17_gourmet_pos_12	True
17_gourmet_pos_13	False
17_gourmet_pos_14	False
17_gourmet_pos_15	False
17_gourmet_pos_16	False
17_gourmet_pos_17	False
17_gourmet_pos_18	False
17_gourmet_pos_19	False
17_gourmet_pos_20	False
17_gourmet_pos_21	False
17_gourmet_pos_22	False
17_gourmet_pos_23	False
17_gourmet_pos_24	False
17_gourmet_pos_25	False
17_gourmet_pos_26	False
17_gourmet_pos_27	False
17_gourmet_pos_28	False
17_gourmet_pos_29	False
17_gourmet_pos_30	False
17_gourmet_pos_31	False
17_gourmet_pos_32	False
17_gourmet_pos_33	False
17_gourmet_pos_34	False
17_gourmet_pos_35	False
17_gourmet_pos_36	False
17_gourmet_pos_37	False
17_gourmet_pos_38	False
17_gourmet_pos_39	True
17_gourmet_pos_40	False
17_gourmet_pos_41	False
17_gourmet_pos_42	False
17_gourmet_pos_43	False
17_gourmet_pos_44	False
12_gourmet_neg_1	False
12_gourmet_neg_2	False
12_gourmet_neg_3	False
12_gourmet_neg_4	False
12_gourmet_neg_5	False
12_gourmet_neg_6	False
12_gourmet_neg_7	False
12_gourmet_neg_8	False
12_gourmet_neg_9	False
12_gourmet_neg_10	False
12_gourmet_neg_11	False
12_gourmet_neg_12	False
12_gourmet_neg_13	False
12_gourmet_neg_14	False
12_gourmet_neg_15	False
12_gourmet_neg_16	False
12_gourmet_neg_17	False
12_gourmet_neg_18	False
12_gourmet_neg_19	False
12_gourmet_neg_20	False
12_gourmet_neg_21	False
12_cell_neg_1	False
12_cell_neg_2	False
12_cell_neg_3	False
12_cell_neg_4	False
12_cell_neg_5	False
12_cell_neg_6	False
12_cell_neg_7	False
12_cell_neg_8	True
12_cell_neg_9	True
12_cell_neg_10	False
12_cell_neg_11	False
12_cell_neg_12	False
12_cell_neg_13	False
12_cell_neg_14	False
12_cell_neg_15	False
12_cell_neg_16	False
12_cell_neg_17	False
12_cell_neg_18	False
12_cell_neg_19	False
12_cell_neg_20	False
12_cell_neg_21	False
12_cell_neg_22	False
12_cell_neg_23	False
12_cell_neg_24	False
12_cell_neg_25	False
12_cell_neg_26	False
12_cell_neg_27	False
12_cell_neg_28	False
12_cell_neg_29	False
12_cell_neg_30	False
12_cell_neg_31	False
12_cell_neg_32	False
12_cell_neg_33	False
12_cell_neg_34	True
12_cell_neg_35	False
12_cell_neg_36	False
12_cell_neg_37	False
12_cell_neg_38	False
12_cell_neg_39	False
17_cell_pos_1	False
17_cell_pos_2	False
17_cell_pos_3	False
17_cell_pos_4	False
17_cell_pos_5	False
17_cell_pos_6	False
17_cell_pos_7	False
17_cell_pos_8	False
17_cell_pos_9	False
17_cell_pos_10	False
17_cell_pos_11	False
17_cell_pos_12	False
17_cell_pos_13	False
17_cell_pos_14	False
17_cell_pos_15	False
17_cell_pos_16	False
17_cell_pos_17	False
17_cell_pos_18	False
17_cell_pos_19	False
17_cell_pos_20	False
17_cell_pos_21	False
17_cell_pos_22	False
17_cell_pos_23	False
17_cell_pos_24	False
17_cell_pos_25	False
17_cell_pos_26	False
17_cell_pos_27	False
17_cell_pos_28	False
17_cell_pos_29	False
17_cell_pos_30	False
17_cell_pos_31	False
17_cell_pos_32	False
17_cell_pos_33	False
17_cell_pos_34	False
17_cell_pos_35	False
17_cell_pos_36	False
17_cell_pos_37	True
17_cell_pos_38	False
17_cell_pos_39	False
17_cell_pos_40	False
17_cell_pos_41	False
17_cell_pos_42	False
17_cell_pos_43	False
17_cell_pos_44	False
17_cell_pos_45	False
17_cell_pos_46	False
17_cell_pos_47	False
17_cell_pos_48	False
17_cell_pos_49	False
17_cell_pos_50	False
17_cell_pos_51	False
17_cell_pos_52	False
17_cell_pos_53	False
17_cell_pos_54	False
17_cell_pos_55	False
17_cell_pos_56	False
17_cell_pos_57	False
17_cell_pos_58	False
17_cell_pos_59	False
17_cell_pos_60	False
17_cell_pos_61	False
17_cell_pos_62	False
17_cell_pos_63	False
17_cell_pos_64	False
17_cell_pos_65	False
17_cell_pos_66	False
17_cell_pos_67	False
17_cell_pos_68	False
17_cell_pos_69	False
17_cell_pos_70	False
17_cell_pos_71	False
17_cell_pos_72	False
17_cell_pos_73	False
17_cell_pos_74	False
2_kitchen_pos_1	False
2_kitchen_pos_2	False
2_kitchen_pos_3	False
2_kitchen_pos_4	False
2_kitchen_pos_5	False
2_kitchen_pos_6	False
2_kitchen_pos_7	False
2_kitchen_pos_8	False
2_kitchen_pos_9	False
2_kitchen_pos_10	False
2_kitchen_pos_11	False
2_kitchen_pos_12	False
2_kitchen_pos_13	False
2_kitchen_pos_14	False
2_kitchen_pos_15	False
2_kitchen_pos_16	False
2_kitchen_pos_17	False
2_kitchen_pos_18	False
2_kitchen_pos_19	False
2_kitchen_pos_20	False
2_kitchen_pos_21	False
2_kitchen_pos_22	False
2_kitchen_pos_23	False
2_kitchen_pos_24	False
2_kitchen_pos_25	False
2_kitchen_pos_26	False
2_kitchen_pos_27	False
2_kitchen_pos_28	False
2_kitchen_pos_29	False
2_kitchen_pos_30	False
2_kitchen_pos_31	False
2_kitchen_pos_32	False
2_kitchen_pos_33	False
2_kitchen_pos_34	False
2_kitchen_pos_35	False
2_kitchen_pos_36	False
2_kitchen_pos_37	True
2_kitchen_pos_38	False
2_kitchen_pos_39	False
2_kitchen_pos_40	False
2_kitchen_pos_41	False
2_kitchen_pos_42	False
2_kitchen_pos_43	False
2_kitchen_pos_44	False
2_kitchen_pos_45	False
2_kitchen_pos_46	False
2_kitchen_pos_47	False
2_kitchen_pos_48	False
2_kitchen_pos_49	False
2_kitchen_pos_50	False
2_kitchen_pos_51	False
2_kitchen_pos_52	False
2_kitchen_pos_53	False
2_kitchen_pos_54	False
2_kitchen_pos_55	False
2_kitchen_pos_56	False
2_kitchen_pos_57	False
2_kitchen_pos_58	False
2_kitchen_pos_59	False
2_kitchen_pos_60	False
2_kitchen_pos_61	False
2_kitchen_pos_62	False
2_kitchen_pos_63	False
2_kitchen_pos_64	False
2_kitchen_pos_65	False
2_kitchen_pos_66	False
2_kitchen_pos_67	False
2_kitchen_pos_68	False
2_kitchen_pos_69	False
2_kitchen_pos_70	False
2_kitchen_pos_71	False
2_kitchen_pos_72	False
2_kitchen_pos_73	False
2_kitchen_pos_74	True
2_kitchen_pos_75	True
2_kitchen_pos_76	False
2_kitchen_pos_77	False
2_kitchen_pos_78	False
2_kitchen_pos_79	False
2_kitchen_pos_80	False
2_kitchen_pos_81	False
2_kitchen_pos_82	False
2_kitchen_pos_83	False
2_kitchen_pos_84	False
2_kitchen_pos_85	False
2_kitchen_pos_86	False
2_kitchen_pos_87	False
2_kitchen_pos_88	False
2_kitchen_pos_89	False
2_kitchen_pos_90	False
2_kitchen_pos_91	False
2_kitchen_pos_92	False
2_kitchen_pos_93	False
2_kitchen_pos_94	False
2_kitchen_pos_95	False
2_kitchen_pos_96	False
2_kitchen_pos_97	False
2_kitchen_pos_98	False
2_kitchen_pos_99	False
2_kitchen_pos_100	False
2_kitchen_pos_101	False
2_kitchen_pos_102	False
2_kitchen_pos_103	False
2_kitchen_pos_104	False
2_kitchen_pos_105	False
2_kitchen_pos_106	False
2_kitchen_pos_107	False
2_kitchen_pos_108	False
2_kitchen_pos_109	False
2_kitchen_pos_110	False
2_kitchen_pos_111	False
2_kitchen_pos_112	False
2_kitchen_pos_113	False
2_kitchen_pos_114	False
2_kitchen_pos_115	False
2_kitchen_pos_116	False
2_kitchen_pos_117	False
2_kitchen_pos_118	False
2_kitchen_pos_119	False
2_kitchen_pos_120	False
2_kitchen_pos_121	False
2_kitchen_pos_122	False
2_kitchen_pos_123	False
2_kitchen_pos_124	False
2_kitchen_pos_125	False
2_kitchen_pos_126	False
3_kitchen_neg_1	False
3_kitchen_neg_2	False
3_kitchen_neg_3	False
3_kitchen_neg_4	False
3_kitchen_neg_5	False
3_kitchen_neg_6	False
3_kitchen_neg_7	False
3_kitchen_neg_8	False
3_kitchen_neg_9	False
3_kitchen_neg_10	False
3_kitchen_neg_11	False
3_kitchen_neg_12	False
3_kitchen_neg_13	False
3_kitchen_neg_14	False
3_kitchen_neg_15	False
3_kitchen_neg_16	False
3_kitchen_neg_17	False
3_kitchen_neg_18	False
3_kitchen_neg_19	False
3_kitchen_neg_20	False
3_kitchen_neg_21	False
3_kitchen_neg_22	False
3_kitchen_neg_23	False
3_kitchen_neg_24	False
3_kitchen_neg_25	False
3_kitchen_neg_26	False
3_kitchen_neg_27	True
3_kitchen_neg_28	False
3_kitchen_neg_29	False
3_kitchen_neg_30	False
3_kitchen_neg_31	False
3_kitchen_neg_32	False
3_kitchen_neg_33	False
3_kitchen_neg_34	False
3_kitchen_neg_35	False
3_kitchen_neg_36	False
3_kitchen_neg_37	False
3_kitchen_neg_38	False
3_kitchen_neg_39	False
3_kitchen_neg_40	False
3_kitchen_neg_41	True
3_kitchen_neg_42	False
3_kitchen_neg_43	False
3_kitchen_neg_44	False
3_kitchen_neg_45	False
3_kitchen_neg_46	False
3_kitchen_neg_47	False
3_kitchen_neg_48	False
3_kitchen_neg_49	False
3_kitchen_neg_50	False
3_kitchen_neg_51	True
3_kitchen_neg_52	False
3_kitchen_neg_53	False
3_kitchen_neg_54	False
3_kitchen_neg_55	False
3_kitchen_neg_56	False
3_kitchen_neg_57	False
3_kitchen_neg_58	False
3_kitchen_neg_59	False
3_kitchen_neg_60	False
3_kitchen_neg_61	False
3_kitchen_neg_62	False
3_kitchen_neg_63	False
3_kitchen_neg_64	False
3_kitchen_neg_65	False
3_kitchen_neg_66	False
3_kitchen_neg_67	False
3_kitchen_neg_68	False
3_kitchen_neg_69	False
3_kitchen_neg_70	False
3_kitchen_neg_71	False
3_kitchen_neg_72	False
3_kitchen_neg_73	False
3_kitchen_neg_74	False
3_kitchen_neg_75	False
3_kitchen_neg_76	True
3_kitchen_neg_77	False
3_kitchen_neg_78	False
3_kitchen_neg_79	False
3_kitchen_neg_80	False
3_kitchen_neg_81	False
3_kitchen_neg_82	False
3_kitchen_neg_83	False
3_kitchen_neg_84	False
16_gourmet_pos_1	False
16_gourmet_pos_2	False
16_gourmet_pos_3	False
16_gourmet_pos_4	False
16_gourmet_pos_5	False
16_gourmet_pos_6	False
16_gourmet_pos_7	False
16_gourmet_pos_8	False
16_gourmet_pos_9	False
16_gourmet_pos_10	False
16_gourmet_pos_11	False
16_gourmet_pos_12	True
16_gourmet_pos_13	False
16_gourmet_pos_14	False
16_gourmet_pos_15	False
16_gourmet_pos_16	False
16_gourmet_pos_17	False
16_gourmet_pos_18	False
16_gourmet_pos_19	False
16_gourmet_pos_20	False
16_gourmet_pos_21	False
16_gourmet_pos_22	False
16_gourmet_pos_23	False
16_gourmet_pos_24	False
16_gourmet_pos_25	False
16_gourmet_pos_26	False
16_gourmet_pos_27	False
16_gourmet_pos_28	False
16_gourmet_pos_29	False
16_gourmet_pos_30	False
16_gourmet_pos_31	False
16_gourmet_pos_32	False
16_gourmet_pos_33	False
16_gourmet_pos_34	False
16_gourmet_pos_35	False
16_gourmet_pos_36	False
16_gourmet_pos_37	False
16_gourmet_pos_38	False
16_gourmet_pos_39	True
16_gourmet_pos_40	False
16_gourmet_pos_41	False
16_gourmet_pos_42	False
16_gourmet_pos_43	False
16_gourmet_pos_44	False
5_gourmet_neg_1	False
5_gourmet_neg_2	False
5_gourmet_neg_3	False
5_gourmet_neg_4	False
5_gourmet_neg_5	True
5_gourmet_neg_6	False
5_gourmet_neg_7	False
5_gourmet_neg_8	False
5_gourmet_neg_9	False
5_gourmet_neg_10	True
5_gourmet_neg_11	False
5_gourmet_neg_12	False
5_gourmet_neg_13	False
5_gourmet_neg_14	False
5_gourmet_neg_15	False
5_gourmet_neg_16	False
5_gourmet_neg_17	False
5_gourmet_neg_18	False
5_gourmet_neg_19	False
5_gourmet_neg_20	False
5_gourmet_neg_21	False
5_gourmet_neg_22	False
5_gourmet_neg_23	False
5_gourmet_neg_24	False
5_gourmet_neg_25	False
5_gourmet_neg_26	False
5_gourmet_neg_27	False
5_gourmet_neg_28	False
5_gourmet_neg_29	False
5_gourmet_neg_30	False
5_gourmet_neg_31	False
5_gourmet_neg_32	False
5_gourmet_neg_33	False
5_gourmet_neg_34	True
5_gourmet_neg_35	True
5_gourmet_neg_36	False
5_gourmet_neg_37	False
5_gourmet_neg_38	False
5_gourmet_neg_39	False
5_gourmet_neg_40	False
5_gourmet_neg_41	False
5_gourmet_neg_42	False
5_gourmet_neg_43	False
