PhraseID	Polarity
9_kitchen_neg_2	-1
9_kitchen_neg_3	0
9_kitchen_neg_4	-1
9_kitchen_neg_5	1
9_kitchen_neg_6	1
9_kitchen_neg_7	0
9_kitchen_neg_8	1
9_kitchen_neg_9	1
9_kitchen_neg_10	0
9_kitchen_neg_11	1
9_kitchen_neg_12	0
9_kitchen_neg_13	-1
9_kitchen_neg_14	-1
9_kitchen_neg_15	1
9_kitchen_neg_16	0
9_kitchen_neg_17	0
9_kitchen_neg_18	-1
9_kitchen_neg_19	0
9_kitchen_neg_20	-1
9_kitchen_neg_21	1
9_kitchen_neg_22	-1
9_kitchen_neg_23	0
9_kitchen_neg_24	0
9_kitchen_neg_25	1
9_kitchen_neg_26	1
9_kitchen_neg_27	1
9_kitchen_neg_28	0
9_kitchen_neg_29	0
9_kitchen_neg_30	0
9_kitchen_neg_31	0
9_kitchen_neg_32	1
9_kitchen_neg_33	1
9_kitchen_neg_34	-1
9_kitchen_neg_35	0
9_kitchen_neg_36	-1
9_kitchen_neg_37	1
9_kitchen_neg_38	-1
9_kitchen_neg_39	0
9_kitchen_neg_40	0
9_kitchen_neg_41	0
9_kitchen_neg_42	0
9_kitchen_neg_43	0
9_kitchen_neg_44	0
19_gourmet_pos_1	0
19_gourmet_pos_2	-1
19_gourmet_pos_3	1
19_gourmet_pos_4	1
19_gourmet_pos_5	-1
19_gourmet_pos_6	0
19_gourmet_pos_7	0
19_gourmet_pos_8	1
19_gourmet_pos_9	0
19_gourmet_pos_10	0
19_gourmet_pos_11	1
19_gourmet_pos_12	-1
19_gourmet_pos_13	-1
19_gourmet_pos_14	-1
19_gourmet_pos_15	0
19_gourmet_pos_16	-1
19_gourmet_pos_17	-1
19_gourmet_pos_18	0
19_gourmet_pos_19	0
19_gourmet_pos_20	0
19_gourmet_pos_21	1
19_gourmet_pos_22	0
19_gourmet_pos_23	1
19_gourmet_pos_24	1
19_gourmet_pos_25	1
19_gourmet_pos_26	1
19_gourmet_pos_27	0
19_gourmet_pos_28	-1
19_gourmet_pos_29	1
19_gourmet_pos_30	-1
19_gourmet_pos_31	0
19_gourmet_pos_32	0
19_gourmet_pos_33	-1
19_gourmet_pos_34	1
19_gourmet_pos_35	0
19_gourmet_pos_36	0
19_gourmet_pos_37	1
19_gourmet_pos_38	1
19_gourmet_pos_39	1
19_gourmet_pos_40	0
4_gourmet_neg_1	-1
4_gourmet_neg_2	1
4_gourmet_neg_3	1
4_gourmet_neg_4	1
4_gourmet_neg_5	1
4_gourmet_neg_6	1
4_gourmet_neg_7	1
4_gourmet_neg_8	0
4_gourmet_neg_9	-1
4_gourmet_neg_10	1
4_gourmet_neg_11	0
4_gourmet_neg_12	1
4_gourmet_neg_13	0
4_gourmet_neg_14	0
4_gourmet_neg_15	0
4_gourmet_neg_16	1
4_gourmet_neg_17	-1
4_gourmet_neg_18	0
4_gourmet_neg_19	-1
4_gourmet_neg_20	1
4_gourmet_neg_21	-1
4_gourmet_neg_22	1
4_gourmet_neg_23	-1
4_gourmet_neg_24	0
4_gourmet_neg_25	0
4_gourmet_neg_26	1
4_gourmet_neg_27	1
4_gourmet_neg_28	-1
4_gourmet_neg_29	1
4_gourmet_neg_30	0
4_gourmet_neg_31	0
4_gourmet_neg_32	1
4_gourmet_neg_33	1
4_gourmet_neg_34	0
4_gourmet_neg_35	1
4_gourmet_neg_36	-1
4_gourmet_neg_37	1
4_gourmet_neg_38	1
19_cell_neg_1	1
19_cell_neg_2	1
19_cell_neg_3	0
19_cell_neg_4	1
19_cell_neg_5	1
19_cell_neg_6	1
19_cell_neg_7	-1
19_cell_neg_8	1
19_cell_neg_9	0
19_cell_neg_10	0
19_cell_neg_11	0
19_cell_neg_12	0
19_cell_neg_13	1
19_cell_neg_14	0
19_cell_neg_15	0
19_cell_neg_16	0
19_cell_neg_17	0
19_cell_neg_18	1
19_cell_neg_19	0
19_cell_neg_20	1
19_cell_neg_21	-1
19_cell_neg_22	0
19_cell_neg_23	0
19_cell_neg_24	1
19_cell_neg_25	-1
19_cell_neg_26	1
19_cell_neg_27	1
19_cell_neg_28	1
19_cell_neg_29	0
19_cell_neg_30	1
19_cell_neg_31	0
19_cell_neg_32	0
19_cell_neg_33	0
19_cell_neg_34	0
19_cell_neg_35	0
19_cell_neg_36	-1
20_cell_pos_1	-1
20_cell_pos_2	-1
20_cell_pos_3	0
20_cell_pos_4	0
20_cell_pos_5	1
20_cell_pos_6	1
20_cell_pos_7	-1
20_cell_pos_8	1
20_cell_pos_9	0
20_cell_pos_10	1
20_cell_pos_11	-1
20_cell_pos_12	0
20_cell_pos_13	-1
20_cell_pos_14	-1
20_cell_pos_15	-1
20_cell_pos_16	-1
20_cell_pos_17	-1
20_cell_pos_18	1
20_cell_pos_19	-1
20_cell_pos_20	0
20_cell_pos_21	1
20_cell_pos_22	-1
20_cell_pos_23	0
20_cell_pos_24	1
20_cell_pos_25	1
20_cell_pos_26	0
20_cell_pos_27	0
20_cell_pos_28	1
20_cell_pos_29	1
20_cell_pos_30	1
20_cell_pos_31	1
20_cell_pos_32	-1
20_cell_pos_33	1
20_cell_pos_34	0
20_cell_pos_35	0
20_cell_pos_36	1
20_cell_pos_37	0
20_cell_pos_38	0
20_cell_pos_39	0
20_cell_pos_40	0
20_cell_pos_41	-1
20_cell_pos_42	-1
20_cell_pos_43	1
20_cell_pos_44	1
20_cell_pos_45	1
20_cell_pos_46	-1
20_cell_pos_47	0
20_cell_pos_48	1
20_cell_pos_49	0
20_cell_pos_50	0
20_cell_pos_51	0
20_cell_pos_52	1
20_cell_pos_53	0
20_cell_pos_54	-1
20_cell_pos_55	0
20_cell_pos_56	-1
20_cell_pos_57	1
20_cell_pos_58	1
20_cell_pos_59	1
20_cell_pos_60	0
20_cell_pos_61	0
20_cell_pos_62	1
20_cell_pos_63	1
20_cell_pos_64	1
20_cell_pos_65	0
20_cell_pos_66	0
20_cell_pos_67	-1
20_cell_pos_68	1
20_cell_pos_69	-1
20_cell_pos_70	-1
9_kitchen_pos_1	0
9_kitchen_pos_2	-1
9_kitchen_pos_3	-1
9_kitchen_pos_4	0
9_kitchen_pos_5	1
9_kitchen_pos_6	1
9_kitchen_pos_7	-1
9_kitchen_pos_8	1
9_kitchen_pos_9	-1
9_kitchen_pos_10	0
9_kitchen_pos_11	-1
9_kitchen_pos_12	-1
9_kitchen_pos_13	0
9_kitchen_pos_14	0
9_kitchen_pos_15	-1
9_kitchen_pos_16	1
9_kitchen_pos_17	0
9_kitchen_pos_18	1
9_kitchen_pos_19	0
9_kitchen_pos_20	-1
9_kitchen_pos_21	1
9_kitchen_pos_22	0
9_kitchen_pos_23	1
9_kitchen_pos_24	1
9_kitchen_pos_25	1
9_kitchen_pos_26	0
9_kitchen_pos_27	0
9_kitchen_pos_28	-1
9_kitchen_pos_29	-1
9_kitchen_pos_30	-1
9_kitchen_pos_31	0
9_kitchen_pos_32	-1
9_kitchen_pos_33	0
9_kitchen_pos_34	-1
9_kitchen_pos_35	-1
9_kitchen_pos_36	-1
9_kitchen_pos_37	1
9_kitchen_pos_38	-1
9_kitchen_pos_39	-1
9_kitchen_pos_40	0
9_kitchen_pos_41	1
9_kitchen_pos_42	-1
9_kitchen_pos_43	1
9_kitchen_pos_44	-1
9_kitchen_pos_45	-1
9_kitchen_pos_46	-1
9_kitchen_pos_47	1
9_kitchen_pos_48	0
9_kitchen_pos_49	0
9_kitchen_pos_50	1
9_kitchen_pos_51	-1
9_kitchen_pos_52	-1
9_kitchen_pos_53	1
9_kitchen_pos_54	1
9_kitchen_pos_55	1
9_kitchen_pos_56	1
9_kitchen_pos_57	-1
9_kitchen_pos_58	1
9_kitchen_pos_59	0
9_kitchen_pos_60	0
9_kitchen_pos_61	-1
9_kitchen_pos_62	-1
9_kitchen_pos_63	0
9_kitchen_pos_64	-1
9_kitchen_pos_65	1
9_kitchen_pos_66	-1
9_kitchen_pos_67	1
9_kitchen_pos_68	1
9_kitchen_pos_69	1
9_kitchen_pos_70	1
9_kitchen_pos_71	1
8_kitchen_neg_1	1
8_kitchen_neg_2	-1
8_kitchen_neg_3	0
8_kitchen_neg_4	-1
8_kitchen_neg_5	1
8_kitchen_neg_6	1
8_kitchen_neg_7	0
8_kitchen_neg_8	1
8_kitchen_neg_9	1
8_kitchen_neg_10	0
8_kitchen_neg_11	1
8_kitchen_neg_12	0
8_kitchen_neg_13	-1
8_kitchen_neg_14	-1
8_kitchen_neg_15	1
8_kitchen_neg_16	0
8_kitchen_neg_17	0
8_kitchen_neg_18	-1
8_kitchen_neg_19	0
8_kitchen_neg_20	-1
8_kitchen_neg_21	1
8_kitchen_neg_22	-1
8_kitchen_neg_23	0
8_kitchen_neg_24	0
8_kitchen_neg_25	1
8_kitchen_neg_26	1
8_kitchen_neg_27	1
8_kitchen_neg_28	0
8_kitchen_neg_29	0
8_kitchen_neg_30	0
8_kitchen_neg_31	0
8_kitchen_neg_32	1
8_kitchen_neg_33	1
8_kitchen_neg_34	-1
8_kitchen_neg_35	0
8_kitchen_neg_36	-1
8_kitchen_neg_37	1
8_kitchen_neg_38	-1
8_kitchen_neg_39	0
8_kitchen_neg_40	0
8_kitchen_neg_41	0
8_kitchen_neg_42	0
8_kitchen_neg_43	0
8_kitchen_neg_44	0
11_gourmet_pos_1	0
11_gourmet_pos_2	1
11_gourmet_pos_3	-1
11_gourmet_pos_4	0
11_gourmet_pos_5	1
11_gourmet_pos_6	0
11_gourmet_pos_7	0
11_gourmet_pos_8	-1
11_gourmet_pos_9	1
11_gourmet_pos_10	-1
11_gourmet_pos_11	1
11_gourmet_pos_12	0
11_gourmet_pos_13	0
11_gourmet_pos_14	0
11_gourmet_pos_15	1
11_gourmet_pos_16	-1
11_gourmet_pos_17	-1
11_gourmet_pos_18	1
11_gourmet_pos_19	1
11_gourmet_pos_20	1
11_gourmet_pos_21	1
11_gourmet_pos_22	0
11_gourmet_pos_23	0
11_gourmet_pos_24	1
11_gourmet_pos_25	0
11_gourmet_pos_26	0
11_gourmet_pos_27	0
11_gourmet_pos_28	0
11_gourmet_pos_29	0
11_gourmet_pos_30	1
11_gourmet_pos_31	-1
11_gourmet_pos_32	1
11_gourmet_pos_33	0
11_gourmet_pos_34	0
11_gourmet_pos_35	0
11_gourmet_pos_36	0
11_gourmet_pos_37	0
11_gourmet_pos_38	1
11_gourmet_pos_39	0
11_gourmet_pos_40	1
11_gourmet_pos_41	0
11_gourmet_pos_42	0
11_gourmet_pos_43	1
11_gourmet_pos_44	0
18_gourmet_neg_1	1
18_gourmet_neg_2	0
18_gourmet_neg_3	1
18_gourmet_neg_4	1
18_gourmet_neg_5	1
18_gourmet_neg_6	1
18_gourmet_neg_7	0
18_gourmet_neg_8	-1
18_gourmet_neg_9	0
18_gourmet_neg_10	1
18_gourmet_neg_11	0
18_gourmet_neg_12	0
18_gourmet_neg_13	-1
18_gourmet_neg_14	-1
18_gourmet_neg_15	0
18_gourmet_neg_16	1
18_gourmet_neg_17	-1
18_gourmet_neg_18	0
18_gourmet_neg_19	0
18_gourmet_neg_20	0
18_gourmet_neg_21	0
18_gourmet_neg_22	0
18_gourmet_neg_23	0
18_gourmet_neg_24	0
18_gourmet_neg_25	0
18_gourmet_neg_26	0
