PhraseIDs	Contrast
4_kitchen_pos_34	False
4_kitchen_pos_35	False
4_kitchen_pos_36	False
4_kitchen_pos_37	False
4_kitchen_pos_38	False
4_kitchen_pos_39	False
4_kitchen_pos_40	False
4_kitchen_pos_41	False
4_kitchen_pos_42	False
4_kitchen_pos_43	False
4_kitchen_pos_44	False
4_kitchen_pos_45	False
4_kitchen_pos_46	False
4_kitchen_pos_47	False
4_kitchen_pos_48	False
4_kitchen_pos_49	False
4_kitchen_pos_50	False
4_kitchen_pos_51	False
4_kitchen_pos_52	False
4_kitchen_pos_53	False
4_kitchen_pos_54	False
4_kitchen_pos_55	False
4_kitchen_pos_56	False
4_kitchen_pos_57	False
4_kitchen_pos_58	False
4_kitchen_pos_59	False
4_kitchen_pos_60	False
4_kitchen_pos_61	False
4_kitchen_pos_62	False
4_kitchen_pos_63	False
4_kitchen_pos_64	False
4_kitchen_pos_65	False
4_kitchen_pos_66	False
4_kitchen_pos_67	False
4_kitchen_pos_68	False
4_kitchen_pos_69	False
4_kitchen_pos_70	False
4_kitchen_pos_71	False
4_kitchen_pos_72	False
4_kitchen_pos_73	False
4_kitchen_pos_74	False
4_kitchen_pos_75	False
4_kitchen_pos_76	False
4_kitchen_pos_77	False
4_kitchen_pos_78	False
4_kitchen_pos_79	False
4_kitchen_pos_80	False
4_kitchen_pos_81	False
4_kitchen_pos_82	False
4_kitchen_pos_83	False
4_kitchen_pos_84	False
4_kitchen_pos_85	True
4_kitchen_pos_86	False
4_kitchen_pos_87	False
4_kitchen_pos_88	False
4_kitchen_pos_89	False
9_kitchen_neg_1	False
9_kitchen_neg_2	False
9_kitchen_neg_3	False
9_kitchen_neg_4	False
9_kitchen_neg_5	False
9_kitchen_neg_6	False
9_kitchen_neg_7	False
9_kitchen_neg_8	False
9_kitchen_neg_9	False
9_kitchen_neg_10	False
9_kitchen_neg_11	False
9_kitchen_neg_12	False
9_kitchen_neg_13	False
9_kitchen_neg_14	False
9_kitchen_neg_15	False
9_kitchen_neg_16	False
9_kitchen_neg_17	False
9_kitchen_neg_18	False
9_kitchen_neg_19	False
9_kitchen_neg_20	False
9_kitchen_neg_21	False
9_kitchen_neg_22	False
9_kitchen_neg_23	False
9_kitchen_neg_24	False
9_kitchen_neg_25	False
9_kitchen_neg_26	False
9_kitchen_neg_27	True
9_kitchen_neg_28	False
9_kitchen_neg_29	False
9_kitchen_neg_30	False
9_kitchen_neg_31	False
9_kitchen_neg_32	False
9_kitchen_neg_33	False
9_kitchen_neg_34	True
9_kitchen_neg_35	True
9_kitchen_neg_36	False
9_kitchen_neg_37	False
9_kitchen_neg_38	False
9_kitchen_neg_39	False
9_kitchen_neg_40	False
9_kitchen_neg_41	False
9_kitchen_neg_42	False
9_kitchen_neg_43	False
9_kitchen_neg_44	False
19_gourmet_pos_1	False
19_gourmet_pos_2	False
19_gourmet_pos_3	False
19_gourmet_pos_4	False
19_gourmet_pos_5	False
19_gourmet_pos_6	False
19_gourmet_pos_7	False
19_gourmet_pos_8	False
19_gourmet_pos_9	False
19_gourmet_pos_10	False
19_gourmet_pos_11	False
19_gourmet_pos_12	False
19_gourmet_pos_13	False
19_gourmet_pos_14	False
19_gourmet_pos_15	False
19_gourmet_pos_16	False
19_gourmet_pos_17	False
19_gourmet_pos_18	False
19_gourmet_pos_19	False
19_gourmet_pos_20	False
19_gourmet_pos_21	False
19_gourmet_pos_22	False
19_gourmet_pos_23	False
19_gourmet_pos_24	False
19_gourmet_pos_25	False
19_gourmet_pos_26	False
19_gourmet_pos_27	False
19_gourmet_pos_28	False
19_gourmet_pos_29	False
19_gourmet_pos_30	False
19_gourmet_pos_31	False
19_gourmet_pos_32	False
19_gourmet_pos_33	False
19_gourmet_pos_34	False
19_gourmet_pos_35	False
19_gourmet_pos_36	False
19_gourmet_pos_37	False
19_gourmet_pos_38	False
19_gourmet_pos_39	False
19_gourmet_pos_40	False
4_gourmet_neg_1	False
4_gourmet_neg_2	False
4_gourmet_neg_3	False
4_gourmet_neg_4	False
4_gourmet_neg_5	False
4_gourmet_neg_6	False
4_gourmet_neg_7	False
4_gourmet_neg_8	False
4_gourmet_neg_9	False
4_gourmet_neg_10	False
4_gourmet_neg_11	False
4_gourmet_neg_12	False
4_gourmet_neg_13	False
4_gourmet_neg_14	False
4_gourmet_neg_15	False
4_gourmet_neg_16	False
4_gourmet_neg_17	False
4_gourmet_neg_18	False
4_gourmet_neg_19	False
4_gourmet_neg_20	False
4_gourmet_neg_21	False
4_gourmet_neg_22	False
4_gourmet_neg_23	False
4_gourmet_neg_24	False
4_gourmet_neg_25	False
4_gourmet_neg_26	False
4_gourmet_neg_27	False
4_gourmet_neg_28	False
4_gourmet_neg_29	False
4_gourmet_neg_30	False
4_gourmet_neg_31	False
4_gourmet_neg_32	False
4_gourmet_neg_33	False
4_gourmet_neg_34	False
4_gourmet_neg_35	False
4_gourmet_neg_36	False
4_gourmet_neg_37	True
4_gourmet_neg_38	False
19_cell_neg_1	False
19_cell_neg_2	False
19_cell_neg_3	False
19_cell_neg_4	False
19_cell_neg_5	True
19_cell_neg_6	False
19_cell_neg_7	False
19_cell_neg_8	False
19_cell_neg_9	False
19_cell_neg_10	False
19_cell_neg_11	False
19_cell_neg_12	False
19_cell_neg_13	False
19_cell_neg_14	False
19_cell_neg_15	False
19_cell_neg_16	False
19_cell_neg_17	False
19_cell_neg_18	False
19_cell_neg_19	False
19_cell_neg_20	False
19_cell_neg_21	False
19_cell_neg_22	False
19_cell_neg_23	False
19_cell_neg_24	False
19_cell_neg_25	False
19_cell_neg_26	False
19_cell_neg_27	False
19_cell_neg_28	False
19_cell_neg_29	False
19_cell_neg_30	False
19_cell_neg_31	False
19_cell_neg_32	False
19_cell_neg_33	False
19_cell_neg_34	False
19_cell_neg_35	False
19_cell_neg_36	False
20_cell_pos_1	True
20_cell_pos_2	False
20_cell_pos_3	False
20_cell_pos_4	False
20_cell_pos_5	False
20_cell_pos_6	False
20_cell_pos_7	False
20_cell_pos_8	False
20_cell_pos_9	False
20_cell_pos_10	False
20_cell_pos_11	False
20_cell_pos_12	False
20_cell_pos_13	False
20_cell_pos_14	False
20_cell_pos_15	False
20_cell_pos_16	False
20_cell_pos_17	False
20_cell_pos_18	False
20_cell_pos_19	False
20_cell_pos_20	False
20_cell_pos_21	False
20_cell_pos_22	False
20_cell_pos_23	False
20_cell_pos_24	False
20_cell_pos_25	False
20_cell_pos_26	False
20_cell_pos_27	False
20_cell_pos_28	False
20_cell_pos_29	False
20_cell_pos_30	False
20_cell_pos_31	False
20_cell_pos_32	False
20_cell_pos_33	False
20_cell_pos_34	False
20_cell_pos_35	False
20_cell_pos_36	False
20_cell_pos_37	False
20_cell_pos_38	False
20_cell_pos_39	False
20_cell_pos_40	True
20_cell_pos_41	False
20_cell_pos_42	False
20_cell_pos_43	False
20_cell_pos_44	False
20_cell_pos_45	False
20_cell_pos_46	False
20_cell_pos_47	False
20_cell_pos_48	False
20_cell_pos_49	False
20_cell_pos_50	False
20_cell_pos_51	False
20_cell_pos_52	False
20_cell_pos_53	False
20_cell_pos_54	False
20_cell_pos_55	False
20_cell_pos_56	False
20_cell_pos_57	False
20_cell_pos_58	False
20_cell_pos_59	False
20_cell_pos_60	False
20_cell_pos_61	False
20_cell_pos_62	False
20_cell_pos_63	False
20_cell_pos_64	False
20_cell_pos_65	False
20_cell_pos_66	False
20_cell_pos_67	False
20_cell_pos_68	True
20_cell_pos_69	False
20_cell_pos_70	False
9_kitchen_pos_1	False
9_kitchen_pos_2	False
9_kitchen_pos_3	False
9_kitchen_pos_4	False
9_kitchen_pos_5	True
9_kitchen_pos_6	False
9_kitchen_pos_7	False
9_kitchen_pos_8	False
9_kitchen_pos_9	False
9_kitchen_pos_10	False
9_kitchen_pos_11	False
9_kitchen_pos_12	False
9_kitchen_pos_13	False
9_kitchen_pos_14	False
9_kitchen_pos_15	False
9_kitchen_pos_16	True
9_kitchen_pos_17	False
9_kitchen_pos_18	False
9_kitchen_pos_19	False
9_kitchen_pos_20	False
9_kitchen_pos_21	True
9_kitchen_pos_22	False
9_kitchen_pos_23	False
9_kitchen_pos_24	False
9_kitchen_pos_25	False
9_kitchen_pos_26	False
9_kitchen_pos_27	False
9_kitchen_pos_28	False
9_kitchen_pos_29	False
9_kitchen_pos_30	False
9_kitchen_pos_31	False
9_kitchen_pos_32	False
9_kitchen_pos_33	False
9_kitchen_pos_34	False
9_kitchen_pos_35	True
9_kitchen_pos_36	False
9_kitchen_pos_37	False
9_kitchen_pos_38	False
9_kitchen_pos_39	False
9_kitchen_pos_40	False
9_kitchen_pos_41	False
9_kitchen_pos_42	False
9_kitchen_pos_43	False
9_kitchen_pos_44	False
9_kitchen_pos_45	False
9_kitchen_pos_46	False
9_kitchen_pos_47	False
9_kitchen_pos_48	False
9_kitchen_pos_49	False
9_kitchen_pos_50	False
9_kitchen_pos_51	False
9_kitchen_pos_52	False
9_kitchen_pos_53	False
9_kitchen_pos_54	False
9_kitchen_pos_55	False
9_kitchen_pos_56	False
9_kitchen_pos_57	False
9_kitchen_pos_58	False
9_kitchen_pos_59	False
9_kitchen_pos_60	False
9_kitchen_pos_61	False
9_kitchen_pos_62	False
9_kitchen_pos_63	False
9_kitchen_pos_64	False
9_kitchen_pos_65	False
9_kitchen_pos_66	False
9_kitchen_pos_67	False
9_kitchen_pos_68	False
9_kitchen_pos_69	False
9_kitchen_pos_70	False
9_kitchen_pos_71	False
8_kitchen_neg_1	False
8_kitchen_neg_2	False
8_kitchen_neg_3	False
8_kitchen_neg_4	False
8_kitchen_neg_5	False
8_kitchen_neg_6	False
8_kitchen_neg_7	False
8_kitchen_neg_8	False
8_kitchen_neg_9	False
8_kitchen_neg_10	False
8_kitchen_neg_11	False
8_kitchen_neg_12	False
8_kitchen_neg_13	False
8_kitchen_neg_14	False
8_kitchen_neg_15	False
8_kitchen_neg_16	False
8_kitchen_neg_17	False
8_kitchen_neg_18	False
8_kitchen_neg_19	False
8_kitchen_neg_20	False
8_kitchen_neg_21	False
8_kitchen_neg_22	False
8_kitchen_neg_23	False
8_kitchen_neg_24	False
8_kitchen_neg_25	False
8_kitchen_neg_26	False
8_kitchen_neg_27	True
8_kitchen_neg_28	False
8_kitchen_neg_29	False
8_kitchen_neg_30	False
8_kitchen_neg_31	False
8_kitchen_neg_32	False
8_kitchen_neg_33	False
8_kitchen_neg_34	True
8_kitchen_neg_35	True
8_kitchen_neg_36	False
8_kitchen_neg_37	False
8_kitchen_neg_38	False
8_kitchen_neg_39	False
8_kitchen_neg_40	False
8_kitchen_neg_41	False
8_kitchen_neg_42	False
8_kitchen_neg_43	False
8_kitchen_neg_44	False
11_gourmet_pos_1	False
11_gourmet_pos_2	False
11_gourmet_pos_3	False
11_gourmet_pos_4	False
11_gourmet_pos_5	False
11_gourmet_pos_6	False
11_gourmet_pos_7	False
11_gourmet_pos_8	False
11_gourmet_pos_9	False
11_gourmet_pos_10	False
11_gourmet_pos_11	False
11_gourmet_pos_12	False
11_gourmet_pos_13	False
11_gourmet_pos_14	False
11_gourmet_pos_15	False
11_gourmet_pos_16	False
11_gourmet_pos_17	False
11_gourmet_pos_18	False
11_gourmet_pos_19	False
11_gourmet_pos_20	False
11_gourmet_pos_21	False
11_gourmet_pos_22	False
11_gourmet_pos_23	False
11_gourmet_pos_24	False
11_gourmet_pos_25	False
11_gourmet_pos_26	False
11_gourmet_pos_27	False
11_gourmet_pos_28	False
11_gourmet_pos_29	False
11_gourmet_pos_30	False
11_gourmet_pos_31	False
11_gourmet_pos_32	False
11_gourmet_pos_33	False
11_gourmet_pos_34	False
11_gourmet_pos_35	False
11_gourmet_pos_36	False
11_gourmet_pos_37	False
11_gourmet_pos_38	False
11_gourmet_pos_39	False
11_gourmet_pos_40	False
11_gourmet_pos_41	False
11_gourmet_pos_42	False
11_gourmet_pos_43	False
11_gourmet_pos_44	False
18_gourmet_neg_1	False
18_gourmet_neg_2	False
18_gourmet_neg_3	False
18_gourmet_neg_4	False
18_gourmet_neg_5	False
18_gourmet_neg_6	False
18_gourmet_neg_7	False
18_gourmet_neg_8	False
18_gourmet_neg_9	False
18_gourmet_neg_10	False
18_gourmet_neg_11	False
18_gourmet_neg_12	False
18_gourmet_neg_13	False
18_gourmet_neg_14	False
18_gourmet_neg_15	False
18_gourmet_neg_16	False
18_gourmet_neg_17	False
18_gourmet_neg_18	False
18_gourmet_neg_19	False
18_gourmet_neg_20	False
18_gourmet_neg_21	False
18_gourmet_neg_22	False
18_gourmet_neg_23	False
18_gourmet_neg_24	False
18_gourmet_neg_25	False
18_gourmet_neg_26	False
