8_cell_neg_36	Also  the  battery  life  sucks  ,  no  sooner  does  the  thing  ring  and  the  batteries  at  half  . 	0.0001	0.0001
8_cell_neg_37	It  also  doesnt  get  good  service  with  the  VM\/Sprint  network  , 	0.0001	0.75
8_cell_neg_38	my  slider  had  xcellent  service  w\/it 	0.0001	0.25
8_cell_neg_39	despite  everything 	0.0001	0.0001
8_cell_neg_40	and  rarely  if  ever  dropped  calls  . 	0.125	0.0001
8_cell_neg_41	So  I  `  ve  had  it  5  days  and  I  'm  considering 	0.0001	0.125
8_cell_neg_42	attempting  to  bring  it  back 	0.0001	0.0001
8_cell_neg_43	where  I  purchased  it  from  . 	0.0001	0.0001
8_cell_neg_44	However  i  do  n't  want  to  buy  an  expensive  phone  from  VM 	0.5	0.2916666666666667
8_cell_neg_45	because  I  'm  seriously  reconsidering  continuing  w\/them  . 	0.0001	0.25
8_cell_neg_46	The  way  I  see 	0.0001	0.0001
8_cell_neg_47	it  VM  leaves  alot  to  be  desired  with  the  quality  of  phones 	0.125	0.2916666666666667
8_cell_neg_48	they  sell  + 	0.0001	0.0001
8_cell_neg_49	they  are  expensive  . 	0.125	0.375
8_cell_neg_50	I  am  a  lite  user 	0.125	0.25
8_cell_neg_51	but  if  you  talk  slightly  more  than  usual  you  end  up 	0.0001	0.125
8_cell_neg_52	feeling  it  wallet  -  wise  . 	0.25	0.125
8_cell_neg_53	Prior  to  these  issues 	0.0001	0.125
8_cell_neg_54	I  was  a  happy  VM  customer  but  not  anymore  . 	0.375	0.5625
9_cell_pos_1	Note  : 	0.0001	0.0001
9_cell_pos_2	I  am 	0.125	0.25
9_cell_pos_3	transitioning  from  using  the  Sony  Ericsson  P910i  smartphone 	0.0001	0.0001
9_cell_pos_4	so  my  review  is  based  on  how  well  the  w710i  's  features  work  in  comparison  . 	0.1875	0.25
9_cell_pos_5	I  purchased  this 	0.0001	0.0001
9_cell_pos_6	because  I  go  to  remote  areas 	0.0001	0.0001
9_cell_pos_7	and  the  P910i  needs  heavy  bandwidth  in  order  for  the  phone  to  function  . 	0.25	0.25
9_cell_pos_8	My  son  's  Z500  would  work  in  areas 	0.0001	0.0001
9_cell_pos_9	my  p910i  would  not  . 	0.625	0.0001
9_cell_pos_10	Review  is  based  on  1  week  of  usage  . 	0.125	0.1875
9_cell_pos_11	I  `  ve  also  purchased  the  z710i  for  my  son 	0.0001	0.0001
9_cell_pos_12	and  will  review  that  one  later  . 	0.0001	0.0001
9_cell_pos_13	Strengths  : 	0.0001	0.375
9_cell_pos_14	\*  Improved  picture  quality  of  2.0  megapixels  vs  .  1.3 	0.0001	0.375
9_cell_pos_15	\*  Excellent  voice  quality  with  headsets 	0.0001	0.375
9_cell_pos_16	-LRB-  wired  or  bluetooth  -RRB- 	0.0001	0.0001
9_cell_pos_17	\*  Text  ,  SMS  ,  MMS 	0.0001	0.0001
9_cell_pos_18	\*  shortcut  buttons 	0.0001	0.0001
9_cell_pos_19	to  quickly  use  4  of  your  most  used  features 	0.0001	0.0001
9_cell_pos_20	\*  Battery  life  is  outstanding 	0.125	0.25
9_cell_pos_21	\*  mp3  player 	0.0001	0.0001
9_cell_pos_22	\*  RSS  reader 	0.0001	0.0001
9_cell_pos_23	\*  Bluetooth  synchronization  of  files 	0.0001	0.0001
9_cell_pos_24	\*  Ability  to  set  up  phone  in  non-english  languages 	0.0001	0.5
9_cell_pos_25	\*  Ability  to  buy  an  international  SIM  card 	0.5	0.5
9_cell_pos_26	to  avoid  extra  fees 	0.0001	0.0001
9_cell_pos_27	\*  Sync  cord  charges  the  battery 	0.0001	0.0001
9_cell_pos_28	\*  Can  double  as  a  modem  via  bluetooth  or  usb  cable 	0.125	0.125
9_cell_pos_29	-LRB-  if  you  do  n't  have  unlimited  internet  package  be  very  careful 	0.1875	0.3125
9_cell_pos_30	as  they  charge  big  $  $  $  -RRB- 	0.125	0.25
9_cell_pos_31	\*  FM  radio  -  reception  is  so-so  in  the  downtown  area 	0.125	0.375
9_cell_pos_32	\*  standard  or  flight  mode  option 	0.25	0.0001
9_cell_pos_33	to  use  while  on  airplane 	0.0001	0.0001
9_cell_pos_34	\*  Edge  technology  -  my  p10i  did  not  have  this  . 	0.625	0.25
9_cell_pos_35	I  can  download  email  extremely  quickly  now  !  !  ! 	0.0001	0.625
9_cell_pos_36	\*  step  counter  &  calories  expended 	0.0001	0.25
9_cell_pos_37	Neutral  : 	0.125	0.0001
9_cell_pos_38	\*  The  international  charger  with  an  adapter  for  US  outlets  . 	0.5	0.125
9_cell_pos_39	It  is  very  wobbly  in  the  outlet  . 	0.1875	0.25
9_cell_pos_40	I  `  ll  invest  in  a  US  version  . 	0.0001	0.0001
9_cell_pos_41	\*  Inability  to  sync  with  any  computer 	0.25	0.125
9_cell_pos_42	using  Windows  Vista 	0.0001	0.0001
9_cell_pos_43	-LRB-  I  'm  sure  a  workaround  is  coming  -RRB- 	0.3125	0.25
9_cell_pos_44	\*  I  have  n't  used  the  armband  yet 	0.0001	0.25
9_cell_pos_45	but  it  may  improve  the  stepcounter  's  accuracy  . 	0.0001	0.4375
9_cell_pos_46	\*  Others  have  warned  about  holdling  the  phone 	0.5	0.25
9_cell_pos_47	and  interferring  with  the  antenna  , 	0.0001	0.0001
9_cell_pos_48	I  have  n't  had  a  problem  with  this  . 	0.625	0.25
9_cell_pos_49	\*  Over-the-ear  earbuds  do  n't  fall  out  ! 	0.0001	0.125
9_cell_pos_50	Weaknesses  : 	0.375	0.0001
9_cell_pos_51	\*  Since  I  have  other  Sony  phones  , 	0.625	0.25
9_cell_pos_52	I  am 	0.125	0.25
9_cell_pos_53	disappointed 	0.25	0.0001
9_cell_pos_54	that  they  have  changed  the  shape  of  the  connection  for  the  sync  and  charger  . 	0.125	0.1875
9_cell_pos_55	Translation  , 	0.0001	0.0001
9_cell_pos_56	you  can  no  longer  use  the  current  chargers  of  the  previous  generation  phones  . 	0.0001	0.125
9_cell_pos_57	\*  There  is  no  way  to  charge  the  phone 	0.125	0.25
9_cell_pos_58	and  use  the  wired  headset  . 	0.0001	0.0001
9_cell_pos_59	You  either  listen  to  the  radio  or  charge  the  phone  . 	0.0001	0.0001
9_cell_pos_60	\*  You  can  not  use  the  standard  over-the-counter  headsets 	0.5	0.25
9_cell_pos_61	because  there  is  no  outlet  for  it  . 	0.125	0.25
9_cell_pos_62	\*  Need  to  switch  settings 	0.25	0.25
9_cell_pos_63	to  view  more  than  one  email  account 	0.0001	0.125
9_cell_pos_64	\*  Yet  another  memory  card  format  -LRB-  micro  -RRB-  another  adapter 	0.0001	0.25
9_cell_pos_65	needed 	0.25	0.25
9_cell_pos_66	\*  Memory  card  only  512mb 	0.0001	0.0001
9_cell_pos_67	-LRB-  can  purchase  1  or  2gb  -RRB- 	0.0001	0.0001
9_cell_pos_68	\*  picture  caller  id  only  works 	0.0001	0.0001
9_cell_pos_69	after  you  open  the  phone 	0.375	0.0001
9_cell_pos_70	-LRB-  edit  March  21,2007  - 	0.0001	0.0001
9_cell_pos_71	if  you  have  answer  on  open  set  -RRB- 	0.375	0.1875
9_cell_pos_72	I  purchased  my  W710i  from  an  internet  company  for  $  254.00 	0.0001	0.0001
9_cell_pos_73	and  it  was  shipped  directly  from  Hong  Kong  in  2  business  days  . 	0.125	0.25
9_cell_pos_74	I  'm  unsure  if  I  can  provide  their  name  here  . 	0.25	0.25
9_cell_pos_75	Overall  : 	0.0001	0.0001
9_cell_pos_76	Sony  has  always  produced  quality  products  . 	0.0001	0.3125
9_cell_pos_77	I  love  this  phone 	0.0001	0.5
9_cell_pos_78	and  it  is  a  very  good  comparison  to  a  SmartPhone  . 	0.20833333333333334	0.4166666666666667
9_cell_pos_79	I  do  miss  using  my  styllus  . 	0.0001	0.0001
9_cell_pos_80	If  you  do  n't  need  the  bells  and  whistles  of  a  smartphone  ,  go  for  the  Z710i  as  it  is  a  bit  cheaper  but  a  great  contender  . 	0.16666666666666666	0.25
9_cell_pos_81	If  I  could  rate  it  more  than  5  stars  , 	0.25	0.125
9_cell_pos_82	I  would  even  though  I  have  n't  tried  all  of  the  features  of  this  phone  . 	0.0001	0.1875
9_cell_pos_83	Buy  it  without  hesitation  ! 	0.0001	0.5
9_cell_pos_84	ADDENDUM  March  5  ,  2007 	0.0001	0.0001
9_cell_pos_85	I  dropped  the  phone  on  a  tiled  bathroom  floor  . 	0.0001	0.0001
9_cell_pos_86	When  it  hit  ,  the  clip  ,  battery  cover  and  battery 	0.0001	0.0001
9_cell_pos_87	scattered  in  different  directions  on  the  floor  . 	0.0001	0.625
9_cell_pos_88	Amazingly  ,  the  phone  still  operates  . 	0.125	0.125
9_cell_pos_89	The  damage  is  a  barely  noticeable  mark  on  the  upper  left  of  the  phone  . 	0.125	0.28125
9_cell_pos_90	A  mark  like  that 	0.125	0.125
9_cell_pos_91	could  happen  in  my  purse  ! 	0.0001	0.0001
9_cell_pos_92	I  am  really  impressed  now 	0.125	0.3333333333333333
9_cell_pos_93	but  hope  I  never  do  that  again  ! 	0.375	0.125
4_kitchen_pos_1	What  an  awesome  product  ! 	0.0001	0.0001
4_kitchen_pos_2	Heavy-duty  and  sturdy  , 	0.0001	0.0001
4_kitchen_pos_3	you  'd  never  know 	0.625	0.0001
4_kitchen_pos_4	"it  was  an  ""  assemble-at-home  ""  item  . "	0.125	0.25
4_kitchen_pos_5	It  's  a  quality  piece  of  furniture  . 	0.0001	0.375
4_kitchen_pos_6	It  's  on  wheels  , 	0.0001	0.0001
4_kitchen_pos_7	which  is  a  good  thing 	0.125	0.5
4_kitchen_pos_8	because  it  is  surprisingly  heavy  . 	0.125	0.1875
4_kitchen_pos_9	Let  's  start  at  the  top  : 	0.0001	0.0001
4_kitchen_pos_10	The  butcher  block  top  . 	0.0001	0.0001
4_kitchen_pos_11	It  's  three  inches  thick 	0.0001	0.0001
4_kitchen_pos_12	and  , 	0.0001	0.0001
4_kitchen_pos_13	as  such  , 	0.0001	0.0001
4_kitchen_pos_14	it  is  the  heaviest  part  of  the  entire  kitchen  cart  . 	0.125	0.25
4_kitchen_pos_15	It  is  made  of  fine  ,  high-quality  Asian  hardwoods  . 	0.125	0.25
4_kitchen_pos_16	The  finish  is  oiled  and  the  manufacturer  recommends  seasoning  it  regularly  with  mineral  oil  . 	0.20833333333333334	0.16666666666666666
4_kitchen_pos_17	The  next  is  the  cart  itself  . 	0.125	0.25
4_kitchen_pos_18	Immediately  under  the  butcher  block  top  , 	0.375	0.0001
4_kitchen_pos_19	"there  is  a  2  "" "	0.125	0.25
4_kitchen_pos_20	deep  drawer  . 	0.0001	0.0001
4_kitchen_pos_21	It  's  large  and  deep  enough 	0.125	0.25
4_kitchen_pos_22	to  accommodate  a  standard  utensil  holder  or  other  items  of  your  choice  . 	0.5	0.5625
4_kitchen_pos_23	The  pull  handle  on  the  drawer 	0.0001	0.0001
4_kitchen_pos_24	is  fashioned  out  of  brushed  chrome  . 	0.125	0.25
4_kitchen_pos_25	Beneath  the  drawer  , 	0.0001	0.0001
4_kitchen_pos_26	there  is  a  shelf  . 	0.125	0.25
4_kitchen_pos_27	Surrounding  the  shelf  on  three  sides  are  brushed  chrome  rods  , 	0.125	0.25
4_kitchen_pos_28	adding  a  modern  look  . 	0.25	0.0001
4_kitchen_pos_29	Matching  the  brushed  chrome  are  three  hooks  on  the  right  side  of  the  cart  ,  perfect  for  hanging  larger  utensils  or  pot  holders  . 	0.125	0.25
4_kitchen_pos_30	Below  the  shelf  is  a  cabinet  with  two  doors  . 	0.125	0.25
4_kitchen_pos_31	The  pull  handles  for  the  doors  also  have  a  brushed  chrome  finish  . 	0.125	0.25
4_kitchen_pos_32	The  cabinet  is  large  enough 	0.125	0.20833333333333334
4_kitchen_pos_33	to  hold  an  entire  set  of  dinnerware 	0.0001	0.125
4_kitchen_pos_34	-LRB-  as  in  my  case 	0.0001	0.0001
4_kitchen_pos_35	where  I  have  eight  place  settings 	0.0001	0.25
4_kitchen_pos_36	that  include  dinner  and  luncheon  plates  ,  fruit  and  soup  bowls  ,  and  more  -RRB-  . 	0.0001	0.0001
4_kitchen_pos_37	Finally  ,  heavy-duty  ,  professional  grade  caster  wheels  support  the  whole  thing  . 	0.0001	0.125
4_kitchen_pos_38	The  two  in  the  front  are  locking  . 	0.125	0.25
4_kitchen_pos_39	To  prevent  stubbed  toes  ,  the  wheels  can  easily  be  rotated  and  tucked  under  the  unit  . 	0.125	0.25
4_kitchen_pos_40	The  easy  to  follow  directions  for  assembly 	0.25	0.625
4_kitchen_pos_41	-LRB- 	0.0001	0.0001
4_kitchen_pos_42	which  are  diagrammed  and  in  English  -RRB- 	0.125	0.25
4_kitchen_pos_43	call 	0.0001	0.0001
4_kitchen_pos_44	only  for  a  Philips  screwdriver  . 	0.0001	0.0001
4_kitchen_pos_45	A  hex  wrench  is  included  for  the  18  hex  bolts  . 	0.4375	0.25
4_kitchen_pos_46	I  used  an  electric  screwdriver  for  both  the  Philips  screws 	0.125	0.25
4_kitchen_pos_47	-LRB-  14  in  all  -RRB- 	0.0001	0.0001
4_kitchen_pos_48	and  the  hex  bolts 	0.4375	0.25
4_kitchen_pos_49	-LRB- 	0.0001	0.0001
4_kitchen_pos_50	after  I  found 	0.0001	0.0001
4_kitchen_pos_51	the  right  sized  hex  tip  for  my  screwdriver  -RRB-  . 	0.75	0.25
4_kitchen_pos_52	I  can  happily  report 	0.25	0.5
4_kitchen_pos_53	that  all  pieces  fit  together  easily 	0.0001	0.5
4_kitchen_pos_54	-LRB-  no  struggling  to  match  up  this  piece  with  that  piece  -RRB- 	0.0001	0.375
4_kitchen_pos_55	and  all  holes  are  pre-drilled  . 	0.125	0.25
4_kitchen_pos_56	The  drawer  requires  assembly  also  . 	0.25	0.25
4_kitchen_pos_57	The  runners  for  the  drawer  are  already  attached  ! 	0.1875	0.16666666666666666
4_kitchen_pos_58	You  must  put  together  the  front  ,  sides  and  back  of  the  drawer  with  screws 	0.0001	0.0001
4_kitchen_pos_59	-LRB-  again  ,  all  holes  are  pre-drilled  -RRB-  . 	0.125	0.25
4_kitchen_pos_60	A  word  of  advice 	0.0001	0.0001
4_kitchen_pos_61	regarding 	0.0001	0.125
4_kitchen_pos_62	assembling  the  drawer  : 	0.0001	0.0001
4_kitchen_pos_63	Follow  the  directions 	0.0001	0.0001
4_kitchen_pos_64	where  it  says 	0.0001	0.0001
4_kitchen_pos_65	to  put  the  screws  in  only  halfway 	0.0001	0.0001
4_kitchen_pos_66	before  trying  to  attach  the  bottom  of  the  drawer  . 	0.125	0.125
4_kitchen_pos_67	I  made  the  mistake  of  tightening  the  screws  too  much  and  had  trouble 	0.4375	0.16666666666666666
4_kitchen_pos_68	sliding  the  bottom  into  the  assembled  front  ,  back  and  sides  . 	0.125	0.0001
4_kitchen_pos_69	It  's  a  snug  fit  . 	0.5	0.0001
4_kitchen_pos_70	Once  I  loosened  the  screws  enough  ,  the  bottom  easily  popped  into  place 	0.125	0.1875
4_kitchen_pos_71	and  I  was  able  to  sock  it  in  securely  by  tightening  the  screws  . 	0.1875	0.16666666666666666
4_kitchen_pos_72	I  have  only  one  other  thing 	0.625	0.25
4_kitchen_pos_73	to  mention  regarding  the  assembly  of  the  entire  cart  : 	0.0001	0.125
4_kitchen_pos_74	Once  the  body  of  the  cart  is  assembled  and  the  unit  is  standing  upright  , 	0.125	0.25
4_kitchen_pos_75	you 	0.0001	0.0001
4_kitchen_pos_76	must  lift  the  butcher  block 	0.25	0.125
4_kitchen_pos_77	and  set  it  down  on  the  top  of  the  cart  . 	0.0001	0.0001
4_kitchen_pos_78	At  this  point  , 	0.0001	0.0001
4_kitchen_pos_79	you  have  already  placed  four  cam  lock  screws  on  the  top  of  the  cart 	0.0001	0.1875
4_kitchen_pos_80	and  they  `  re  pointing  upward  . 	0.0001	0.0001
4_kitchen_pos_81	These  screws  will  fit  into  four  pre-drilled  holes  on  the  bottom  of  the  butcher  block  . 	0.125	0.75
4_kitchen_pos_82	You  must  align  the  screws  on  the  cart  with  the  holes  on  the  butcher  block  as  you  place  the  butcher  block  on  top  of  the  cart  . 	0.0001	0.0001
4_kitchen_pos_83	Because  the  butcher  block  is  so  heavy  , 	0.125	0.25
4_kitchen_pos_84	you  may  want  to  have  help  . 	0.0001	0.3333333333333333
4_kitchen_pos_85	But  what  a  reward  it  was  to  see  the  unit  fully  assembled  and  then  to  marvel  at  what  a  quality  piece  of  furniture 	0.125	0.34375
4_kitchen_pos_86	it  ended  up  being  . 	0.125	0.25
4_kitchen_pos_87	IKEA  sells  a  similar  item  for  twice  the  money  . 	0.25	0.375
4_kitchen_pos_88	I  give  the  Home  Styles  Double  Door  Kitchen  Cart  with  Butcher  Block  Top  5  stars 	0.125	0.0001
4_kitchen_pos_89	because  of  the  beauty  of  the  product  and  its  better-than-a-bargain  price 	0.0001	0.5
9_kitchen_neg_1	One  might  imagine  that  the  whole  concept  of  vacuuming-flip-mopping  is  progressive  in  some  way  , 	0.3125	0.3333333333333333
9_kitchen_neg_2	but  it  really  does  not  make  the  job  of  cleaning  the  floor  easier  . 	0.375	0.625
9_kitchen_neg_3	Especially 	0.0001	0.0001
9_kitchen_neg_4	when  the  product  is  heavy  and  hard  to  maneuver  with  poor  pickup  . 	0.4375	0.25
9_kitchen_neg_5	I  'd  much  rather  go  over  the  floor  with  a  good  vacuum  ,  and  then  follow  with  a  functional  ,  well-designed  good  mop 	0.4375	0.525
9_kitchen_neg_6	-LRB-  like  the  old  SteamMop  they 	0.0001	0.375
9_kitchen_neg_7	discontinued  -RRB-  . 	0.0001	0.0001
9_kitchen_neg_8	These  things  function  better  as  seperate  units  , 	0.0001	0.875
9_kitchen_neg_9	which  is  why  there  's  no  washing  machine 	0.125	0.25
9_kitchen_neg_10	that  's  also  a  dryer  . 	0.0001	0.0001
9_kitchen_neg_11	The  Flip-It  is  a  very  loud  machine  --  so  loud  , 	0.16666666666666666	0.2916666666666667
9_kitchen_neg_12	that  I  did  n't  hear  my  phone  ring  in  the  same  room  . 	0.0001	0.0001
9_kitchen_neg_13	This  makes  it  difficult  to  listen  for  my  3  children  ,  too  . 	0.25	0.125
9_kitchen_neg_14	It  's  difficult  to  push  and  feels  like  it  's  gripping  to  the  floor  . 	0.75	0.25
9_kitchen_neg_15	It  does  n't  fit  into  any  tight  places  or  under  any  low  chairs\/cabinets  with  it  's  big  fat  part-vacuum  head  . 	0.1875	0.375
9_kitchen_neg_16	And  , 	0.0001	0.0001
9_kitchen_neg_17	when  you  `  re  finished  , 	0.0001	0.0001
9_kitchen_neg_18	it  's  a  pain  to  clean  out  the  nozzle  and  the  filter 	0.4375	0.0001
9_kitchen_neg_19	-LRB- 	0.0001	0.0001
9_kitchen_neg_20	which  you  `  re  supposed  to  keep  dry  somehow  -RRB- 	0.25	0.0001
9_kitchen_neg_21	so  you  can  look  forward  to  a  second  job 	0.0001	0.25
9_kitchen_neg_22	once  you  `  ve  finished  the  job  of  cleaning  your  floors  . 	0.125	0.0001
9_kitchen_neg_23	And  , 	0.0001	0.0001
9_kitchen_neg_24	"because  of  the  ""  flip  it  ""  back  and  forth  design  , "	0.0001	0.0001
9_kitchen_neg_25	the  thing  has  no  equilibrium  .  .  . 	0.0001	0.25
9_kitchen_neg_26	it  fell  to  the  floor  at  least  3  times  , 	0.0001	0.5
9_kitchen_neg_27	even  when  I  was  so  careful  to  rest  it  against  something  .  .  . 	0.125	0.2916666666666667
9_kitchen_neg_28	"once  when  this  happened  ,  the  ""  dirty  water  ""  recovery  tank  hit  the  floor  ,  fell  off  the  machine "	0.0001	0.0001
9_kitchen_neg_29	and  spilled  the  dirty  water  all  over  my  just-cleaned  floor  . 	0.0001	0.0001
9_kitchen_neg_30	A  true  nightmare  . 	0.3125	0.3125
9_kitchen_neg_31	I  bought  this  product 	0.0001	0.0001
9_kitchen_neg_32	because  I  could  no  longer  buy  replacement  filters\/pads  for  my  Bissell  SteamMop  ,  and  I  thought 	0.25	0.375
9_kitchen_neg_33	I  had  better  give  the  latest  and  greatest  a  try  , 	0.0001	0.5625
9_kitchen_neg_34	but  ,  sadly  ,  I  was  disappointed  . 	0.3333333333333333	0.25
9_kitchen_neg_35	I  do  n't  review  things  often  , 	0.0001	0.0001
9_kitchen_neg_36	but  I  felt  a  responsibility  to  warn  others  out  there 	0.5	0.0001
9_kitchen_neg_37	who  are  shopping  for  a  good  mop  to  keep  their  homes  clean  . 	0.125	0.5
9_kitchen_neg_38	This  contraption  is  not  your  answer  . 	0.375	0.25
9_kitchen_neg_39	On  a  side  note  , 	0.0001	0.0001
9_kitchen_neg_40	I  wrote 	0.0001	0.0001
9_kitchen_neg_41	to  Bissell  to  bring  back  the  SteamMop 	0.0001	0.0001
9_kitchen_neg_42	-LRB-  what  an  excellent  product  -RRB-  , 	0.0001	0.0001
9_kitchen_neg_43	so  I  'm  hoping 	0.125	0.125
9_kitchen_neg_44	that  they  will  one  day 	0.0001	0.0001
19_gourmet_pos_1	Sing  in  me  oh  muse  on  this  snow  day  , 	0.0001	0.0001
19_gourmet_pos_2	and  let  me  proclaim  the  many  virtues  of  this  fine  tea  . 	0.3125	0.375
19_gourmet_pos_3	The  scent  and  flavor  of  this  tea  are  as  close  to  my  conception  of  ambrosia  as  anything  else  that  has  yet  crossed  my  palate  . 	0.16666666666666666	0.3125
19_gourmet_pos_4	It  is  full  without  being  overbearing  , 	0.125	0.25
19_gourmet_pos_5	it  is  seasoned  without  being  overpowering  . 	0.25	0.1875
19_gourmet_pos_6	It  's  great  with  anything  from  English  breakfast  fare  to  hardy  curry  . 	0.0001	0.0001
19_gourmet_pos_7	Since  conception  , 	0.0001	0.0001
19_gourmet_pos_8	I  have  been  in  love  with  tea  , 	0.125	0.375
19_gourmet_pos_9	"but  ""  the  Prince  ""  was  my  first  fine  tea  . "	0.125	0.25
19_gourmet_pos_10	I  have  still  not  recovered  from  the  episode  in  which  my  father-in-law-to-be  proved  to  me  that  bag  tea  was  a  crime  against  humanity  . 	0.25	0.3333333333333333
19_gourmet_pos_11	And  yet  despite  amorous  flirtations  with  rare  white  teas 	0.25	0.4375
19_gourmet_pos_12	and  other  wondrous  Indian  and  Chinese  estate  varieties  with  unpronounceable  names  , 	0.625	0.125
19_gourmet_pos_13	it  's  still  my  favorite  . 	0.125	0.0001
19_gourmet_pos_14	Never  mind  the  tea  purist  snobs 	0.4166666666666667	0.5
19_gourmet_pos_15	who  rank  on  it 	0.0001	0.0001
19_gourmet_pos_16	because  it  's  flavored  with  spice  . 	0.375	0.125
19_gourmet_pos_17	Would  they  send  back  a  fine  filet 	0.125	0.0001
19_gourmet_pos_18	because  the  chef  elected  to  use  some  pepper  or  shallots  ? 	0.0001	0.0001
19_gourmet_pos_19	Ignore  the  herbal  tea-totalers 	0.0001	0.0001
19_gourmet_pos_20	who  regard  caffeine  as  sinful  . 	0.0001	0.0001
19_gourmet_pos_21	They  probably  want  to  outlaw  yoga  on  Sunday  too  . 	0.25	0.1875
19_gourmet_pos_22	Of  the  five  or  so  Kousmichoff  varieties 	0.0001	0.0001
19_gourmet_pos_23	I  `  ve  had  ,  this  one  is  the  clear  winner  . 	0.125	0.375
19_gourmet_pos_24	I  `  ve  gotten  my  best  results  using  HOT  water  steeping  for  five  to  six  minutes  . 	0.0001	0.75
19_gourmet_pos_25	The  stuff  is  potent  enough 	0.125	0.1875
19_gourmet_pos_26	that  you  can  get  , 	0.0001	0.125
19_gourmet_pos_27	gasp  , 	0.0001	0.0001
19_gourmet_pos_28	a  reasonably  tannin-free  second  infusion  . 	0.25	0.125
19_gourmet_pos_29	My  only  reservation  is  this  ; 	0.125	0.25
19_gourmet_pos_30	once  you  `  ve  entered  the  universe  of  fine  tea  , 	0.125	0.0001
19_gourmet_pos_31	you  can  never  be  satisfied 	0.375	0.375
19_gourmet_pos_32	drinking  Lipton  ,  Salada  ,  Twinings  or  Tetley  again  . 	0.0001	0.0001
19_gourmet_pos_33	In  guise  of  gifts  , 	0.5	0.1875
19_gourmet_pos_34	I  have  managed  to  get  many  of  my  gastronome  friends  and  relations 	0.0001	0.2
19_gourmet_pos_35	addicted  so  that  I  may  sup  of  it 	0.0001	0.0001
19_gourmet_pos_36	when  I  visit  . 	0.0001	0.0001
19_gourmet_pos_37	Is  n't  it  a  delicious  irony  that  perhaps  the  greatest  bourgeoisie  decadence  of  the  Romanoff  dynasty  is  today 	0.125	0.28125
19_gourmet_pos_38	preserved  by  our  friends  in  socialist  France  ? 	0.0001	0.125
19_gourmet_pos_39	Viva  la  Revolution  ! 	0.0001	0.125
19_gourmet_pos_40	rws  ,  26\/1\/0 	0.0001	0.0001
4_gourmet_neg_1	I  read  the  other  reviews 	0.625	0.125
4_gourmet_neg_2	and  was  greatly  excited  to  order  this  entree  . 	0.25	0.20833333333333334
4_gourmet_neg_3	I  have  bought  2-3  varieties  of  Tasty  Bite  from  my  local  Trader  Joes  . 	0.0001	0.25
4_gourmet_neg_4	Most  are  decently  healthy 	0.125	0.4166666666666667
