PhraseID	Polarity
1_kitchen_pos_23	0
1_kitchen_pos_24	1
1_kitchen_pos_25	-1
1_kitchen_pos_26	0
1_kitchen_pos_27	-1
1_kitchen_pos_28	0
1_kitchen_pos_29	-1
1_kitchen_pos_30	1
1_kitchen_pos_31	0
1_kitchen_pos_32	0
1_kitchen_pos_33	-1
1_kitchen_pos_34	1
1_kitchen_pos_35	1
1_kitchen_pos_36	-1
1_kitchen_pos_37	1
1_kitchen_pos_38	-1
1_kitchen_pos_39	1
1_kitchen_pos_40	-1
1_kitchen_pos_41	-1
1_kitchen_pos_42	-1
1_kitchen_pos_43	0
1_kitchen_pos_44	-1
1_kitchen_pos_45	0
1_kitchen_pos_46	1
1_kitchen_pos_47	-1
1_kitchen_pos_48	1
1_kitchen_pos_49	0
1_kitchen_pos_50	1
1_kitchen_pos_51	0
1_kitchen_pos_52	0
1_kitchen_pos_53	0
1_kitchen_pos_54	1
1_kitchen_pos_55	-1
1_kitchen_pos_56	1
1_kitchen_pos_57	0
1_kitchen_pos_58	1
1_kitchen_pos_59	-1
1_kitchen_pos_60	0
1_kitchen_pos_61	1
1_kitchen_pos_62	-1
1_kitchen_pos_63	0
1_kitchen_pos_64	1
1_kitchen_pos_65	0
1_kitchen_pos_66	0
1_kitchen_pos_67	0
1_kitchen_pos_68	0
1_kitchen_pos_69	-1
1_kitchen_pos_70	1
1_kitchen_pos_71	1
1_kitchen_pos_72	0
1_kitchen_pos_73	1
1_kitchen_pos_74	0
1_kitchen_pos_75	-1
1_kitchen_pos_76	1
1_kitchen_pos_77	-1
1_kitchen_pos_78	0
1_kitchen_pos_79	0
1_kitchen_pos_80	1
1_kitchen_pos_81	1
1_kitchen_pos_82	1
1_kitchen_pos_83	0
1_kitchen_pos_84	0
1_kitchen_pos_85	0
1_kitchen_pos_86	0
1_kitchen_pos_87	1
1_kitchen_pos_88	1
1_kitchen_pos_89	1
1_kitchen_pos_90	1
1_kitchen_pos_91	-1
1_kitchen_pos_92	0
1_kitchen_pos_93	1
1_kitchen_pos_94	0
1_kitchen_pos_95	-1
1_kitchen_pos_96	0
1_kitchen_pos_97	1
1_kitchen_pos_98	-1
1_kitchen_pos_99	-1
1_kitchen_pos_100	-1
1_kitchen_pos_101	0
1_kitchen_pos_102	0
1_kitchen_pos_103	0
1_kitchen_pos_104	-1
1_kitchen_pos_105	0
1_kitchen_pos_106	1
1_kitchen_pos_107	0
1_kitchen_pos_108	0
1_kitchen_pos_109	1
1_kitchen_pos_110	1
1_kitchen_pos_111	-1
1_kitchen_pos_112	0
1_kitchen_pos_113	1
1_kitchen_pos_114	0
1_kitchen_pos_115	0
1_kitchen_pos_116	1
1_kitchen_pos_117	-1
1_kitchen_pos_118	0
1_kitchen_pos_119	1
1_kitchen_pos_120	-1
1_kitchen_pos_121	0
1_kitchen_pos_122	-1
1_kitchen_pos_123	1
1_kitchen_pos_124	1
1_kitchen_pos_125	1
1_kitchen_pos_126	-1
1_kitchen_pos_127	1
1_kitchen_pos_128	0
1_kitchen_pos_129	1
1_kitchen_pos_130	-1
1_kitchen_pos_131	1
1_kitchen_pos_132	1
1_kitchen_pos_133	0
1_kitchen_pos_134	0
1_kitchen_pos_135	-1
1_kitchen_pos_136	0
1_kitchen_pos_137	-1
1_kitchen_pos_138	0
1_kitchen_pos_139	-1
1_kitchen_pos_140	1
1_kitchen_pos_141	-1
1_kitchen_pos_142	-1
1_kitchen_pos_143	1
1_kitchen_pos_144	0
1_kitchen_pos_145	1
1_kitchen_pos_146	0
1_kitchen_pos_147	-1
1_kitchen_pos_148	-1
1_kitchen_pos_149	0
1_kitchen_pos_150	0
1_kitchen_pos_151	0
1_kitchen_pos_152	0
1_kitchen_pos_153	-1
1_kitchen_pos_154	0
1_kitchen_pos_155	-1
1_kitchen_pos_156	1
1_kitchen_pos_157	1
1_kitchen_pos_158	0
1_kitchen_pos_159	1
1_kitchen_pos_160	1
1_kitchen_pos_161	1
1_kitchen_pos_162	-1
1_kitchen_pos_163	-1
1_kitchen_pos_164	0
1_kitchen_pos_165	1
1_kitchen_pos_166	0
1_kitchen_pos_167	1
1_kitchen_pos_168	0
4_kitchen_neg_1	0
4_kitchen_neg_2	1
4_kitchen_neg_3	-1
4_kitchen_neg_4	1
4_kitchen_neg_5	-1
4_kitchen_neg_6	-1
4_kitchen_neg_7	1
4_kitchen_neg_8	0
4_kitchen_neg_9	-1
4_kitchen_neg_10	1
4_kitchen_neg_11	0
4_kitchen_neg_12	1
4_kitchen_neg_13	1
4_kitchen_neg_14	0
4_kitchen_neg_15	0
4_kitchen_neg_16	1
4_kitchen_neg_17	1
4_kitchen_neg_18	0
4_kitchen_neg_19	0
4_kitchen_neg_20	0
4_kitchen_neg_21	0
4_kitchen_neg_22	1
4_kitchen_neg_23	0
4_kitchen_neg_24	1
4_kitchen_neg_25	0
4_kitchen_neg_26	1
4_kitchen_neg_27	-1
4_kitchen_neg_28	1
4_kitchen_neg_29	-1
4_kitchen_neg_30	0
4_kitchen_neg_31	-1
4_kitchen_neg_32	0
4_kitchen_neg_33	1
4_kitchen_neg_34	1
4_kitchen_neg_35	1
4_kitchen_neg_36	-1
4_kitchen_neg_37	1
4_kitchen_neg_38	-1
4_kitchen_neg_39	0
4_kitchen_neg_40	-1
4_kitchen_neg_41	1
4_kitchen_neg_42	0
4_kitchen_neg_43	1
4_kitchen_neg_44	1
4_kitchen_neg_45	1
4_kitchen_neg_46	-1
4_kitchen_neg_47	0
9_gourmet_pos_1	-1
9_gourmet_pos_2	1
9_gourmet_pos_3	1
9_gourmet_pos_4	1
9_gourmet_pos_5	1
9_gourmet_pos_6	0
9_gourmet_pos_7	1
9_gourmet_pos_8	1
9_gourmet_pos_9	0
9_gourmet_pos_10	1
9_gourmet_pos_11	1
9_gourmet_pos_12	1
9_gourmet_pos_13	1
9_gourmet_pos_14	-1
9_gourmet_pos_15	1
9_gourmet_pos_16	0
9_gourmet_pos_17	0
9_gourmet_pos_18	0
9_gourmet_pos_19	0
9_gourmet_pos_20	1
9_gourmet_pos_21	1
9_gourmet_pos_22	-1
9_gourmet_pos_23	-1
9_gourmet_pos_24	0
9_gourmet_pos_25	-1
9_gourmet_pos_26	0
9_gourmet_pos_27	0
9_gourmet_pos_28	0
9_gourmet_pos_29	0
9_gourmet_pos_30	0
9_gourmet_pos_31	0
9_gourmet_pos_32	0
9_gourmet_pos_33	-1
9_gourmet_pos_34	0
9_gourmet_pos_35	1
9_gourmet_pos_36	-1
9_gourmet_pos_37	-1
9_gourmet_pos_38	0
9_gourmet_pos_39	0
9_gourmet_pos_40	1
9_gourmet_pos_41	-1
9_gourmet_pos_42	0
9_gourmet_pos_43	1
9_gourmet_pos_44	0
9_gourmet_pos_45	0
9_gourmet_pos_46	1
9_gourmet_pos_47	0
9_gourmet_pos_48	0
9_gourmet_pos_49	-1
9_gourmet_pos_50	0
9_gourmet_pos_51	0
9_gourmet_pos_52	1
9_gourmet_pos_53	0
9_gourmet_pos_54	1
9_gourmet_pos_55	1
9_gourmet_pos_56	0
9_gourmet_pos_57	-1
9_gourmet_pos_58	-1
9_gourmet_pos_59	1
9_gourmet_pos_60	0
9_gourmet_pos_61	-1
9_gourmet_pos_62	-1
9_gourmet_pos_63	0
9_gourmet_pos_64	0
9_gourmet_pos_65	0
9_gourmet_pos_66	-1
9_gourmet_pos_67	0
9_gourmet_pos_68	0
9_gourmet_pos_69	0
9_gourmet_pos_70	0
9_gourmet_pos_71	-1
9_gourmet_pos_72	-1
6_gourmet_neg_1	1
6_gourmet_neg_2	-1
6_gourmet_neg_3	-1
6_gourmet_neg_4	-1
6_gourmet_neg_5	1
6_gourmet_neg_6	-1
6_gourmet_neg_7	-1
6_gourmet_neg_8	1
6_gourmet_neg_9	1
6_gourmet_neg_10	-1
6_gourmet_neg_11	0
6_gourmet_neg_12	-1
6_gourmet_neg_13	0
6_gourmet_neg_14	0
6_gourmet_neg_15	0
6_gourmet_neg_16	0
6_gourmet_neg_17	1
6_gourmet_neg_18	1
6_gourmet_neg_19	0
6_gourmet_neg_20	0
6_gourmet_neg_21	0
6_gourmet_neg_22	0
6_gourmet_neg_23	0
6_gourmet_neg_24	0
6_gourmet_neg_25	0
6_gourmet_neg_26	1
6_gourmet_neg_27	0
6_gourmet_neg_28	0
6_gourmet_neg_29	-1
6_gourmet_neg_30	1
6_gourmet_neg_31	1
6_gourmet_neg_32	-1
6_gourmet_neg_33	-1
11_cell_neg_1	0
11_cell_neg_2	1
11_cell_neg_3	1
11_cell_neg_4	1
11_cell_neg_5	1
11_cell_neg_6	1
11_cell_neg_7	0
11_cell_neg_8	0
11_cell_neg_9	1
11_cell_neg_10	0
11_cell_neg_11	0
11_cell_neg_12	1
11_cell_neg_13	1
11_cell_neg_14	1
11_cell_neg_15	0
11_cell_neg_16	0
11_cell_neg_17	1
11_cell_neg_18	1
11_cell_neg_19	1
11_cell_neg_20	1
11_cell_neg_21	0
11_cell_neg_22	1
11_cell_neg_23	0
11_cell_neg_24	1
11_cell_neg_25	1
11_cell_neg_26	0
11_cell_neg_27	-1
11_cell_neg_28	-1
11_cell_neg_29	0
11_cell_neg_30	1
11_cell_neg_31	1
11_cell_neg_32	1
11_cell_neg_33	1
11_cell_neg_34	0
11_cell_neg_35	1
11_cell_neg_36	1
11_cell_neg_37	1
11_cell_neg_38	1
11_cell_neg_39	1
11_cell_neg_40	1
11_cell_neg_41	1
11_cell_neg_42	0
11_cell_neg_43	0
11_cell_neg_44	1
11_cell_neg_45	0
11_cell_neg_46	1
11_cell_neg_47	0
11_cell_neg_48	0
11_cell_neg_49	1
11_cell_neg_50	0
19_cell_pos_1	0
19_cell_pos_2	1
19_cell_pos_3	1
19_cell_pos_4	1
19_cell_pos_5	-1
19_cell_pos_6	1
19_cell_pos_7	-1
19_cell_pos_8	1
19_cell_pos_9	0
19_cell_pos_10	1
19_cell_pos_11	0
19_cell_pos_12	-1
19_cell_pos_13	-1
19_cell_pos_14	1
19_cell_pos_15	-1
19_cell_pos_16	1
19_cell_pos_17	1
19_cell_pos_18	-1
19_cell_pos_19	0
19_cell_pos_20	-1
19_cell_pos_21	1
19_cell_pos_22	1
19_cell_pos_23	1
19_cell_pos_24	-1
19_cell_pos_25	0
19_cell_pos_26	-1
19_cell_pos_27	0
19_cell_pos_28	-1
19_cell_pos_29	1
19_cell_pos_30	0
19_cell_pos_31	1
19_cell_pos_32	-1
19_cell_pos_33	-1
19_cell_pos_34	1
19_cell_pos_35	1
19_cell_pos_36	0
19_cell_pos_37	-1
19_cell_pos_38	0
19_cell_pos_39	1
19_cell_pos_40	-1
19_cell_pos_41	0
19_cell_pos_42	0
19_cell_pos_43	1
19_cell_pos_44	1
19_cell_pos_45	1
19_cell_pos_46	-1
19_cell_pos_47	0
19_cell_pos_48	1
19_cell_pos_49	0
19_cell_pos_50	1
19_cell_pos_51	0
19_cell_pos_52	0
19_cell_pos_53	1
19_cell_pos_54	-1
19_cell_pos_55	0
19_cell_pos_56	0
19_cell_pos_57	1
19_cell_pos_58	1
19_cell_pos_59	0
19_cell_pos_60	-1
19_cell_pos_61	1
19_cell_pos_62	0
19_cell_pos_63	-1
19_cell_pos_64	-1
19_cell_pos_65	0
19_cell_pos_66	0
19_cell_pos_67	1
10_kitchen_pos_1	1
10_kitchen_pos_2	0
10_kitchen_pos_3	1
10_kitchen_pos_4	0
10_kitchen_pos_5	0
10_kitchen_pos_6	1
10_kitchen_pos_7	0
10_kitchen_pos_8	1
10_kitchen_pos_9	1
10_kitchen_pos_10	1
10_kitchen_pos_11	-1
10_kitchen_pos_12	1
10_kitchen_pos_13	1
10_kitchen_pos_14	1
10_kitchen_pos_15	0
10_kitchen_pos_16	0
10_kitchen_pos_17	-1
10_kitchen_pos_18	1
10_kitchen_pos_19	-1
10_kitchen_pos_20	1
10_kitchen_pos_21	1
10_kitchen_pos_22	-1
10_kitchen_pos_23	0
10_kitchen_pos_24	0
10_kitchen_pos_25	1
10_kitchen_pos_26	0
10_kitchen_pos_27	1
10_kitchen_pos_28	1
10_kitchen_pos_29	1
10_kitchen_pos_30	0
10_kitchen_pos_31	0
10_kitchen_pos_32	-1
10_kitchen_pos_33	0
10_kitchen_pos_34	0
10_kitchen_pos_35	1
10_kitchen_pos_36	0
10_kitchen_pos_37	0
10_kitchen_pos_38	1
10_kitchen_pos_39	0
10_kitchen_pos_40	1
10_kitchen_pos_41	-1
10_kitchen_pos_42	1
10_kitchen_pos_43	1
10_kitchen_pos_44	0
10_kitchen_pos_45	0
10_kitchen_pos_46	-1
10_kitchen_pos_47	-1
10_kitchen_pos_48	1
10_kitchen_pos_49	0
10_kitchen_pos_50	-1
10_kitchen_pos_51	1
10_kitchen_pos_52	0
10_kitchen_pos_53	1
10_kitchen_pos_54	0
10_kitchen_pos_55	0
10_kitchen_pos_56	1
10_kitchen_pos_57	1
10_kitchen_pos_58	-1
10_kitchen_pos_59	0
10_kitchen_pos_60	1
10_kitchen_pos_61	0
10_kitchen_pos_62	0
10_kitchen_pos_63	-1
10_kitchen_pos_64	0
10_kitchen_pos_65	0
10_kitchen_pos_66	-1
10_kitchen_pos_67	1
10_kitchen_pos_68	1
10_kitchen_pos_69	1
10_kitchen_pos_70	1
10_kitchen_pos_71	-1
10_kitchen_pos_72	0
10_kitchen_pos_73	-1
10_kitchen_pos_74	1
10_kitchen_pos_75	1
10_kitchen_pos_76	1
10_kitchen_pos_77	1
10_kitchen_pos_78	0
10_kitchen_pos_79	1
10_kitchen_pos_80	0
14_kitchen_neg_1	-1
14_kitchen_neg_2	0
14_kitchen_neg_3	1
14_kitchen_neg_4	0
14_kitchen_neg_5	1
14_kitchen_neg_6	-1
14_kitchen_neg_7	1
14_kitchen_neg_8	0
14_kitchen_neg_9	1
14_kitchen_neg_10	0
14_kitchen_neg_11	0
14_kitchen_neg_12	1
14_kitchen_neg_13	0
14_kitchen_neg_14	1
14_kitchen_neg_15	0
14_kitchen_neg_16	0
14_kitchen_neg_17	0
14_kitchen_neg_18	0
14_kitchen_neg_19	0
14_kitchen_neg_20	0
14_kitchen_neg_21	0
14_kitchen_neg_22	0
14_kitchen_neg_23	0
14_kitchen_neg_24	0
14_kitchen_neg_25	1
14_kitchen_neg_26	-1
14_kitchen_neg_27	0
14_kitchen_neg_28	0
14_kitchen_neg_29	0
14_kitchen_neg_30	1
14_kitchen_neg_31	0
14_kitchen_neg_32	0
14_kitchen_neg_33	1
14_kitchen_neg_34	0
14_kitchen_neg_35	0
14_kitchen_neg_36	0
14_kitchen_neg_37	0
14_kitchen_neg_38	0
14_kitchen_neg_39	0
14_kitchen_neg_40	0
14_kitchen_neg_41	0
14_kitchen_neg_42	0
14_kitchen_neg_43	1
14_kitchen_neg_44	-1
14_kitchen_neg_45	0
14_kitchen_neg_46	0
14_kitchen_neg_47	0
14_kitchen_neg_48	0
14_kitchen_neg_49	-1
14_kitchen_neg_50	1
14_kitchen_neg_51	0
14_kitchen_neg_52	0
14_kitchen_neg_53	1
14_kitchen_neg_54	1
14_kitchen_neg_55	1
14_kitchen_neg_56	1
14_kitchen_neg_57	-1
14_kitchen_neg_58	0
10_gourmet_pos_1	0
10_gourmet_pos_2	1
10_gourmet_pos_3	-1
10_gourmet_pos_4	0
10_gourmet_pos_5	1
10_gourmet_pos_6	0
10_gourmet_pos_7	0
10_gourmet_pos_8	-1
10_gourmet_pos_9	1
10_gourmet_pos_10	-1
10_gourmet_pos_11	1
10_gourmet_pos_12	0
10_gourmet_pos_13	0
10_gourmet_pos_14	0
10_gourmet_pos_15	1
10_gourmet_pos_16	-1
10_gourmet_pos_17	-1
10_gourmet_pos_18	1
10_gourmet_pos_19	1
10_gourmet_pos_20	1
10_gourmet_pos_21	1
10_gourmet_pos_22	0
10_gourmet_pos_23	0
10_gourmet_pos_24	1
10_gourmet_pos_25	0
10_gourmet_pos_26	0
10_gourmet_pos_27	0
10_gourmet_pos_28	0
10_gourmet_pos_29	0
10_gourmet_pos_30	1
10_gourmet_pos_31	-1
10_gourmet_pos_32	1
10_gourmet_pos_33	0
10_gourmet_pos_34	0
10_gourmet_pos_35	0
10_gourmet_pos_36	0
10_gourmet_pos_37	0
10_gourmet_pos_38	1
10_gourmet_pos_39	0
10_gourmet_pos_40	1
10_gourmet_pos_41	0
10_gourmet_pos_42	0
10_gourmet_pos_43	1
10_gourmet_pos_44	0
2_gourmet_neg_1	-1
2_gourmet_neg_2	1
2_gourmet_neg_3	0
2_gourmet_neg_4	0
2_gourmet_neg_5	0
2_gourmet_neg_6	1
2_gourmet_neg_7	1
2_gourmet_neg_8	-1
2_gourmet_neg_9	-1
2_gourmet_neg_10	0
2_gourmet_neg_11	1
2_gourmet_neg_12	1
2_gourmet_neg_13	1
2_gourmet_neg_14	1
2_gourmet_neg_15	-1
2_gourmet_neg_16	-1
2_gourmet_neg_17	1
2_gourmet_neg_18	-1
2_gourmet_neg_19	-1
2_gourmet_neg_20	1
2_gourmet_neg_21	1
2_gourmet_neg_22	1
2_gourmet_neg_23	1
2_gourmet_neg_24	0
2_gourmet_neg_25	-1
2_gourmet_neg_26	1
2_gourmet_neg_27	1
2_gourmet_neg_28	-1
2_gourmet_neg_29	-1
2_gourmet_neg_30	0
